;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp%;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att
17;2023-01-15;W;1;1;Home;1;57.0;26.4;3-4-3;11.0;18.4;86.2;13.0;10.0;229.82;6;1;3-5-2;Atalanta;reste;17.0;1;1;0;0.0;7.0;0.0;12.0;Salernitana;487.03;565.0
18;2023-01-19;W;1;1;Home;1;57.0;26.4;3-4-3;6.0;;;17.0;13.0;243.2;4;1;3-5-2;Atalanta;reste;18.0;0;1;0;2.0;9.0;;6.0;Spezia;;
19;2023-01-22;D;0;1;Away;0;53.0;26.4;3-4-3;4.0;17.7;82.3;13.0;6.0;-91.19999999999999;3;1;3-6-1;Atalanta;reste;14.0;0;2;0;1.0;14.0;1.0;9.0;Juventus;483.92400000000004;588.0
20;2023-01-28;W;1;1;Home;1;61.0;26.4;3-4-3;5.0;14.8;86.6;9.0;17.0;258.05;6;1;3-4-3;Atalanta;reste;21.0;0;0;0;2.0;15.0;0.0;11.0;Sampdoria;587.1479999999999;678.0
21;2023-01-31;L;0;0;Away;0;49.0;26.4;3-4-3;1.0;;;11.0;8.0;-204.95000000000005;3;1;3-5-2;Atalanta;reste;10.0;0;1;0;4.0;14.0;;9.0;Internazionale;;
22;2023-02-04;L;0;0;Away;0;47.0;26.4;3-5-2;2.0;14.8;80.0;7.0;13.0;158.1;4;2;4-3-3;Atalanta;reste;7.0;0;1;2;5.0;18.0;2.0;12.0;Sassuolo;400.0;500.0
23;2023-02-11;W;1;1;Away;0;40.0;26.4;3-5-2;10.0;18.8;76.5;12.0;14.0;54.60000000000002;7;2;4-3-3;Atalanta;reste;23.0;0;2;0;1.0;13.0;1.0;12.0;Lazio;361.845;473.0
24;2023-02-19;L;0;0;Home;1;70.0;26.4;3-5-2;10.0;16.8;80.3;9.0;10.0;235.37;8;2;4-3-3;Atalanta;reste;20.0;0;3;0;3.0;4.0;0.0;12.0;Lecce;573.342;714.0
25;2023-02-26;L;0;0;Away;0;52.0;26.4;3-5-2;0.0;28.1;79.5;8.0;11.0;-217.75;7;2;3-4-3;Atalanta;reste;3.0;0;1;0;3.0;13.0;1.0;11.0;Milan;454.74;572.0
26;2023-03-04;D;0;1;Home;1;67.0;26.4;3-4-3;5.0;14.9;81.8;12.0;12.0;186.45;6;3;3-5-2;Atalanta;reste;17.0;0;2;0;3.0;5.0;0.0;12.0;Udinese;569.328;696.0
27;2023-03-11;L;0;0;Away;0;40.0;26.4;3-5-2;3.0;17.4;79.1;12.0;11.0;-299.5;7;3;4-3-3;Atalanta;reste;6.0;0;2;0;1.0;18.0;1.0;12.0;Napoli;333.80199999999996;422.0
28;2023-03-17;W;1;1;Home;1;69.0;26.4;3-5-2;5.0;15.0;82.2;8.0;11.0;226.2;6;3;4-4-2;Atalanta;reste;27.0;0;3;0;2.0;5.0;0.0;10.0;Empoli;604.9920000000001;736.0
29;2022-08-08;W;1;1;Home;1;65.0;25.6;3-5-2;10.0;;;11.0;10.0;;10;8;<NA>-<NA>-<NA>;Bologna;reste;23.0;0;2;0;;;;;Cosenza;;
30;2022-08-14;L;0;0;Away;0;58.0;25.6;3-5-2;2.0;20.9;85.1;8.0;18.0;-139.2;6;8;4-3-3;Bologna;reste;10.0;1;6;1;3.0;9.0;0.0;11.0;Lazio;416.13899999999995;489.0
31;2022-08-21;D;0;1;Home;1;52.0;25.6;3-5-2;5.0;23.1;72.1;5.0;10.0;50.849999999999994;7;8;3-5-2;Bologna;reste;17.0;0;3;1;3.0;19.0;0.0;14.0;Hellas-Verona;284.07399999999996;394.0
32;2022-08-27;L;0;0;Away;0;52.0;25.6;3-5-2;0.0;24.5;81.3;5.0;9.0;-411.55;6;8;4-5-1;Bologna;reste;8.0;0;1;0;2.0;19.0;0.0;13.0;Milan;408.126;502.0
33;2022-09-01;D;0;1;Home;1;47.0;25.6;3-5-2;3.0;19.1;73.4;11.0;10.0;36.01999999999998;5;9;3-5-2;Bologna;automne;10.0;1;2;0;2.0;20.0;0.0;11.0;Salernitana;306.812;418.0
34;2022-09-04;D;0;1;Away;0;55.0;25.6;3-5-2;6.0;23.0;77.8;11.0;5.0;49.39999999999999;3;9;3-5-2;Bologna;automne;13.0;0;1;0;4.0;15.0;0.0;12.0;Spezia;392.11199999999997;504.0
35;2022-09-11;W;1;1;Home;1;39.0;25.6;3-5-2;4.0;18.5;75.4;5.0;8.0;-100.60000000000002;7;9;4-3-3;Bologna;automne;12.0;0;1;0;5.0;13.0;0.0;13.0;Fiorentina;251.082;333.0
36;2022-09-17;L;0;0;Home;1;61.0;25.6;4-5-1;3.0;18.6;77.3;7.0;11.0;32.39999999999999;6;9;4-4-2;Bologna;automne;16.0;0;2;0;3.0;12.0;0.0;16.0;Empoli;360.21799999999996;466.0
37;2022-10-02;L;0;0;Away;0;52.0;25.6;4-5-1;1.0;19.6;82.6;9.0;15.0;-285.0;15;10;4-4-2;Bologna;automne;9.0;0;1;0;0.0;17.0;0.0;11.0;Juventus;442.736;536.0
38;2022-10-08;D;0;1;Home;1;51.0;25.6;4-5-1;3.0;19.8;74.8;11.0;17.0;64.24999999999999;6;10;4-5-1;Bologna;automne;10.0;0;2;0;3.0;9.0;0.0;21.0;Sampdoria;332.11199999999997;444.0
39;2022-10-16;L;0;0;Away;0;51.0;25.6;4-3-3;3.0;17.5;83.5;10.0;10.0;-493.3;8;10;4-3-3;Bologna;automne;16.0;0;4;0;0.0;31.0;0.0;6.0;Napoli;470.105;563.0
40;2022-10-20;W;1;1;Home;1;57.0;25.6;4-5-1;8.0;;;9.0;9.0;;4;10;<NA>-<NA>-<NA>;Bologna;automne;17.0;0;1;0;;;;;Cagliari;;
41;2022-10-23;W;1;1;Home;1;54.0;25.6;4-5-1;4.0;13.3;74.6;11.0;12.0;41.56999999999999;3;10;4-5-1;Bologna;automne;8.0;1;5;0;2.0;8.0;0.0;14.0;Lecce;346.14399999999995;464.0
42;2022-10-31;W;1;1;Away;0;44.0;25.6;3-4-3;5.0;17.5;80.5;12.0;18.0;20.999999999999986;8;10;3-5-2;Bologna;automne;10.0;0;2;0;4.0;8.0;1.0;13.0;Monza;363.86;452.0
43;2022-11-06;W;1;1;Home;1;56.0;25.6;3-4-3;5.0;14.2;75.3;7.0;14.0;-33.83000000000001;6;11;3-4-3;Bologna;automne;9.0;0;3;0;3.0;6.0;1.0;17.0;Torino;411.138;546.0
44;2022-11-09;L;0;0;Away;0;43.0;25.6;4-5-1;4.0;19.6;78.8;11.0;11.0;-398.75000000000006;3;11;3-5-2;Bologna;automne;10.0;0;5;0;1.0;12.0;2.0;10.0;Internazionale;341.99199999999996;434.0
45;2022-11-12;W;1;1;Home;1;51.0;25.6;4-5-1;4.0;19.6;82.6;11.0;12.0;-35.70000000000002;3;11;4-3-3;Bologna;automne;8.0;0;1;0;0.0;9.0;1.0;6.0;Sassuolo;441.08399999999995;534.0
46;2023-01-04;L;0;0;Away;0;61.0;25.6;4-5-1;1.0;16.7;83.1;3.0;10.0;-181.45;53;1;3-5-2;Bologna;reste;11.0;0;3;0;2.0;13.0;1.0;10.0;Roma;535.164;644.0
47;2023-01-09;L;0;0;Home;1;51.0;25.6;4-5-1;3.0;21.1;78.0;11.0;16.0;-193.8;5;1;3-5-2;Bologna;reste;12.0;0;3;0;2.0;7.0;0.0;15.0;Atalanta;453.96;582.0
48;2023-01-15;W;1;1;Away;0;49.0;25.6;4-3-3;2.0;17.3;73.5;4.0;17.0;-7.350000000000023;6;1;3-5-2;Bologna;reste;15.0;0;3;0;1.0;20.0;1.0;10.0;Udinese;299.88;408.0
49;2023-01-19;L;0;0;Away;0;46.0;25.6;4-5-1;0.0;;;9.0;16.0;-139.2;4;1;4-3-3;Bologna;reste;3.0;0;2;0;2.0;14.0;;8.0;Lazio;;
50;2023-01-23;D;0;1;Home;1;68.0;25.6;4-3-3;8.0;22.5;82.1;9.0;11.0;70.79999999999998;4;1;3-5-2;Bologna;reste;21.0;0;2;0;5.0;8.0;1.0;13.0;Cremonese;564.0269999999999;687.0
51;2023-01-27;W;1;1;Home;1;57.0;25.6;4-5-1;6.0;16.0;80.2;18.0;8.0;49.39999999999999;4;1;3-5-2;Bologna;reste;18.0;0;2;0;2.0;6.0;0.0;16.0;Spezia;482.00200000000007;601.0
52;2023-02-05;W;1;1;Away;0;38.0;25.6;4-5-1;5.0;18.7;70.2;18.0;25.0;-100.60000000000002;9;2;4-3-3;Bologna;reste;10.0;1;4;0;2.0;17.0;0.0;10.0;Fiorentina;247.104;352.0
53;2023-02-12;L;0;0;Home;1;63.0;25.6;4-5-1;4.0;15.1;81.1;7.0;15.0;20.999999999999986;7;2;3-4-3;Bologna;reste;13.0;0;1;0;4.0;5.0;0.0;18.0;Monza;467.94699999999995;577.0
54;2023-02-18;W;1;1;Away;0;59.0;25.6;4-5-1;5.0;18.6;80.9;5.0;13.0;64.24999999999999;6;2;3-5-2;Bologna;reste;12.0;0;1;0;3.0;7.0;3.0;13.0;Sampdoria;474.074;586.0
55;2023-02-26;W;1;1;Home;1;48.0;25.6;4-5-1;5.0;19.9;79.7;9.0;7.0;-398.75000000000006;8;2;3-5-2;Bologna;reste;13.0;0;1;0;2.0;13.0;0.0;14.0;Internazionale;428.786;538.0
56;2023-03-06;L;0;0;Away;0;56.0;25.6;4-5-1;1.0;21.8;84.3;7.0;10.0;-33.83000000000001;8;3;3-4-3;Bologna;reste;11.0;0;2;0;2.0;12.0;0.0;9.0;Torino;483.039;573.0
57;2023-03-11;D;0;1;Home;1;54.0;25.6;4-5-1;2.0;19.0;86.3;7.0;11.0;-139.2;5;3;4-3-3;Bologna;reste;16.0;0;2;0;3.0;5.0;0.0;8.0;Lazio;586.84;680.0
58;2023-03-18;D;0;1;Away;0;58.0;25.6;4-5-1;2.0;18.5;85.0;4.0;16.0;36.01999999999998;7;3;3-4-3;Bologna;reste;10.0;0;1;0;0.0;14.0;0.0;8.0;Salernitana;509.15;599.0
59;2022-08-06;L;0;0;Home;1;54.0;25.0;4-4-2;6.0;;;10.0;17.0;;10;8;<NA>-<NA>-<NA>;Empoli;reste;23.0;0;3;0;;;;;SPAL;;
60;2022-08-14;L;0;0;Away;0;59.0;25.0;4-4-2;5.0;23.4;77.1;10.0;8.0;17.0;8;8;3-5-2;Empoli;reste;18.0;0;1;0;2.0;9.0;0.0;15.0;Spezia;451.806;586.0
61;2022-08-21;D;0;1;Home;1;37.0;25.0;4-4-2;2.0;13.7;73.3;14.0;13.0;-133.0;7;8;4-3-3;Empoli;reste;4.0;0;1;1;3.0;19.0;0.0;11.0;Fiorentina;230.895;315.0
62;2022-08-28;D;0;1;Away;0;59.0;25.0;4-4-2;3.0;23.2;79.0;7.0;5.0;9.170000000000002;7;8;4-3-3;Empoli;reste;9.0;0;2;0;1.0;15.0;0.0;10.0;Lecce;410.01;519.0
63;2022-08-31;D;0;1;Home;1;52.0;25.0;4-4-2;4.0;23.0;69.9;10.0;5.0;18.450000000000003;3;8;3-5-2;Empoli;reste;16.0;0;0;0;4.0;9.0;0.0;22.0;Hellas-Verona;285.192;408.0
64;2022-09-05;D;0;1;Away;0;49.0;25.0;4-4-2;5.0;16.7;75.6;4.0;9.0;3.6199999999999903;5;9;3-5-2;Empoli;automne;11.0;0;2;0;3.0;15.0;0.0;7.0;Salernitana;334.90799999999996;443.0
65;2022-09-12;L;0;0;Home;1;52.0;25.0;4-4-2;3.0;18.7;78.2;8.0;13.0;-213.84999999999997;7;9;3-4-3;Empoli;automne;20.0;0;3;1;1.0;12.0;0.0;12.0;Roma;362.848;464.0
66;2022-09-17;W;1;1;Away;0;39.0;25.0;4-4-2;5.0;16.1;65.6;7.0;16.0;-32.39999999999999;5;9;4-5-1;Empoli;automne;12.0;0;3;0;2.0;16.0;1.0;11.0;Bologna;196.14399999999998;299.0
67;2022-10-01;L;0;0;Home;1;43.0;25.0;4-4-2;4.0;17.3;71.5;12.0;15.0;-443.95;14;10;4-5-1;Empoli;automne;16.0;0;3;0;2.0;19.0;3.0;10.0;Milan;225.94;316.0
68;2022-10-09;D;0;1;Away;0;34.0;25.0;4-4-2;2.0;27.1;71.6;2.0;9.0;-66.23;8;10;3-4-3;Empoli;automne;6.0;0;4;0;2.0;20.0;0.0;15.0;Torino;211.93599999999998;296.0
69;2022-10-15;W;1;1;Home;1;36.0;25.0;4-4-2;5.0;11.8;74.4;13.0;17.0;-11.400000000000006;6;10;3-4-3;Empoli;automne;11.0;0;5;0;4.0;16.0;2.0;14.0;Monza;258.91200000000003;348.0
70;2022-10-21;L;0;0;Away;0;58.0;25.0;4-4-2;4.0;20.0;86.3;9.0;11.0;-317.4;6;10;3-5-2;Empoli;automne;12.0;0;2;0;2.0;21.0;1.0;13.0;Juventus;497.95099999999996;577.0
71;2022-10-30;L;0;0;Home;1;53.0;25.0;4-3-3;3.0;19.6;79.2;6.0;10.0;-226.2;9;10;3-5-2;Empoli;automne;13.0;0;2;0;1.0;19.0;1.0;13.0;Atalanta;392.04;495.0
72;2022-11-05;W;1;1;Home;1;47.0;25.0;4-4-2;1.0;17.2;80.5;3.0;11.0;-68.10000000000001;6;11;4-3-3;Empoli;automne;17.0;0;2;0;0.0;10.0;1.0;11.0;Sassuolo;375.935;467.0
73;2022-11-08;L;0;0;Away;0;26.0;25.0;4-4-2;1.0;23.4;68.4;7.0;16.0;-525.7;3;11;4-3-3;Empoli;automne;6.0;0;6;1;1.0;17.0;2.0;12.0;Napoli;181.94400000000002;266.0
74;2022-11-11;W;1;1;Home;1;49.0;25.0;4-<NA>-<NA>;6.0;15.9;78.6;9.0;9.0;38.39999999999999;3;11;3-5-2;Empoli;automne;13.0;0;1;0;2.0;20.0;0.0;14.0;Cremonese;371.77799999999996;473.0
75;2023-01-04;D;0;1;Away;0;40.0;25.0;4-4-2;1.0;17.4;77.4;3.0;14.0;-39.750000000000014;54;1;3-5-2;Empoli;reste;6.0;0;3;1;2.0;21.0;1.0;15.0;Udinese;287.92800000000005;372.0
76;2023-01-08;D;0;1;Away;0;46.0;25.0;4-5-1;2.0;13.4;87.1;6.0;10.0;-171.59999999999997;4;1;4-3-3;Empoli;reste;5.0;0;1;0;4.0;18.0;0.0;17.0;Lazio;466.856;536.0
77;2023-01-16;W;1;1;Home;1;50.0;25.0;4-4-2;5.0;14.3;81.0;7.0;15.0;31.849999999999994;8;1;3-5-2;Empoli;reste;16.0;0;5;0;6.0;16.0;0.0;16.0;Sampdoria;375.84;464.0
78;2023-01-23;W;1;1;Away;0;51.0;25.0;4-4-2;8.0;18.3;83.2;4.0;16.0;-431.15000000000003;7;1;3-5-2;Empoli;reste;13.0;0;3;0;5.0;16.0;1.0;13.0;Internazionale;455.936;548.0
79;2023-01-28;D;0;1;Home;1;47.0;25.0;4-4-2;4.0;21.2;76.1;9.0;12.0;-66.23;5;1;3-5-2;Empoli;reste;11.0;0;2;0;0.0;16.0;1.0;9.0;Torino;327.991;431.0
80;2023-02-04;L;0;0;Away;0;55.0;25.0;4-4-2;2.0;18.9;82.2;4.0;18.0;-213.84999999999997;7;2;3-4-3;Empoli;reste;11.0;0;1;0;2.0;12.0;0.0;10.0;Roma;452.922;551.0
81;2023-02-11;D;0;1;Home;1;64.0;25.0;4-4-2;8.0;18.6;85.1;6.0;10.0;17.0;7;2;3-5-2;Empoli;reste;25.0;0;1;1;6.0;8.0;1.0;13.0;Spezia;525.067;617.0
82;2023-02-19;D;0;1;Away;0;39.0;25.0;4-4-2;3.0;15.9;71.4;8.0;15.0;-133.0;8;2;4-3-3;Empoli;reste;5.0;0;5;0;1.0;27.0;1.0;8.0;Fiorentina;229.90800000000002;322.0
83;2023-02-25;L;0;0;Home;1;45.0;25.0;4-4-2;2.0;24.0;81.5;3.0;10.0;-525.7;6;2;4-3-3;Empoli;reste;9.0;0;2;0;2.0;19.0;1.0;9.0;Napoli;361.045;443.0
84;2023-03-04;L;0;0;Away;0;57.0;25.0;4-4-2;3.0;20.6;83.0;8.0;12.0;-11.400000000000006;7;3;3-4-3;Empoli;reste;18.0;0;3;0;2.0;10.0;0.0;10.0;Monza;459.82;554.0
85;2023-03-11;L;0;0;Home;1;61.0;25.0;4-4-2;3.0;17.6;81.5;8.0;12.0;-39.750000000000014;7;3;3-5-2;Empoli;reste;17.0;0;2;0;4.0;14.0;1.0;13.0;Udinese;422.17;518.0
86;2023-03-17;L;0;0;Away;0;31.0;25.0;4-4-2;2.0;10.1;66.3;10.0;10.0;-226.2;6;3;3-5-2;Empoli;reste;5.0;0;2;0;3.0;27.0;2.0;11.0;Atalanta;218.127;329.0
87;2022-08-14;W;1;1;Home;1;74.0;26.3;4-3-3;11.0;17.2;86.3;6.0;10.0;171.4;10;8;3-5-2;Fiorentina;reste;28.0;0;0;0;4.0;13.0;2.0;19.0;Cremonese;540.2379999999999;626.0
88;2022-08-18;W;1;1;Home;1;;26.3;4-3-3;;;;;;;4;8;<NA>-<NA>-<NA>;Fiorentina;reste;;0;3;0;;;;;nl Twente;;
89;2022-08-21;D;0;1;Away;0;63.0;26.3;4-3-3;2.0;19.0;83.9;7.0;11.0;133.0;3;8;4-4-2;Fiorentina;reste;19.0;0;3;0;2.0;4.0;0.0;13.0;Empoli;452.22100000000006;539.0
90;2022-08-25;D;0;1;Away;0;;26.3;4-3-3;;;;;;;4;8;<NA>-<NA>-<NA>;Fiorentina;reste;;0;5;1;;;;;nl Twente;;
91;2022-08-28;D;0;1;Home;1;48.0;26.3;4-3-3;5.0;19.9;82.3;7.0;12.0;-392.7;3;8;4-5-1;Fiorentina;reste;10.0;0;2;0;3.0;13.0;1.0;14.0;Napoli;409.031;497.0
92;2022-08-31;L;0;0;Away;0;73.0;26.3;4-3-3;2.0;16.7;87.9;3.0;10.0;93.25;3;8;3-5-2;Fiorentina;reste;12.0;0;2;0;1.0;8.0;0.0;13.0;Udinese;632.8800000000001;720.0
93;2022-09-03;D;0;1;Home;1;60.0;26.3;4-3-3;4.0;17.2;86.1;10.0;13.0;-184.39999999999998;3;9;4-3-3;Fiorentina;automne;16.0;0;1;0;3.0;4.0;0.0;12.0;Juventus;463.21799999999996;538.0
94;2022-09-08;D;0;1;Home;1;75.0;26.3;4-3-3;9.0;15.3;86.8;7.0;9.0;;5;9;<NA>-<NA>-<NA>;Fiorentina;automne;32.0;0;1;0;;;;;lv FK Rīgas FS;699.6080000000001;806.0
95;2022-09-11;L;0;0;Away;0;61.0;26.3;4-3-3;2.0;16.6;82.3;9.0;13.0;100.60000000000002;3;9;3-5-2;Fiorentina;automne;13.0;0;4;1;1.0;12.0;0.0;8.0;Bologna;422.199;513.0
96;2022-09-15;L;0;0;Away;0;55.0;26.3;4-3-3;2.0;22.3;85.0;3.0;13.0;;4;9;<NA>-<NA>-<NA>;Fiorentina;automne;7.0;0;3;1;;;;;tr Başakşehir;471.75;555.0
97;2022-09-18;W;1;1;Home;1;44.0;26.3;4-5-1;8.0;19.1;65.3;8.0;18.0;151.45000000000002;3;9;3-5-2;Fiorentina;automne;14.0;0;4;0;4.0;8.0;0.0;17.0;Hellas-Verona;216.143;331.0
98;2022-10-02;L;0;0;Away;0;61.0;26.3;4-3-3;5.0;18.2;82.6;6.0;10.0;-93.19999999999999;14;10;3-5-2;Fiorentina;automne;16.0;0;2;0;2.0;10.0;1.0;12.0;Atalanta;493.12199999999996;597.0
99;2022-10-06;W;1;1;Away;0;71.0;26.3;4-3-3;7.0;15.6;85.7;4.0;15.0;;4;10;<NA>-<NA>-<NA>;Fiorentina;automne;25.0;0;0;0;;;;;sct Hearts;593.901;693.0
100;2022-10-10;L;0;0;Home;1;62.0;26.3;4-3-3;3.0;15.4;83.0;14.0;17.0;-38.599999999999966;4;10;4-3-3;Fiorentina;automne;25.0;0;4;0;1.0;10.0;0.0;9.0;Lazio;479.74;578.0
101;2022-10-13;W;1;1;Home;1;68.0;26.3;4-3-3;9.0;15.4;86.3;6.0;16.0;;3;10;<NA>-<NA>-<NA>;Fiorentina;automne;15.0;1;2;0;;;;;sct Hearts;542.827;629.0
102;2022-10-17;D;0;1;Away;0;59.0;26.3;4-5-1;5.0;21.3;74.1;7.0;16.0;142.17000000000002;4;10;4-3-3;Fiorentina;automne;10.0;0;4;0;6.0;6.0;0.0;15.0;Lecce;366.795;495.0
103;2022-10-22;L;0;0;Home;1;58.0;26.3;4-3-3;3.0;18.8;80.7;7.0;15.0;-298.15000000000003;5;10;3-5-2;Fiorentina;automne;9.0;1;4;0;3.0;7.0;1.0;14.0;Internazionale;430.131;533.0
104;2022-10-27;W;1;1;Home;1;48.0;26.3;4-3-3;6.0;13.2;81.8;6.0;17.0;;5;10;<NA>-<NA>-<NA>;Fiorentina;automne;14.0;0;2;0;;;;;tr Başakşehir;386.096;472.0
105;2022-10-30;W;1;1;Away;0;50.0;26.3;4-3-3;5.0;19.4;69.6;12.0;14.0;150.0;3;10;3-5-2;Fiorentina;automne;27.0;0;3;0;6.0;10.0;0.0;19.0;Spezia;254.03999999999996;365.0
106;2022-11-03;W;1;1;Away;0;68.0;26.3;4-3-3;5.0;15.3;83.7;11.0;12.0;;4;11;<NA>-<NA>-<NA>;Fiorentina;automne;18.0;0;3;0;;;;;lv FK Rīgas FS;575.856;688.0
107;2022-11-06;W;1;1;Away;0;51.0;26.3;4-3-3;3.0;7.9;77.0;9.0;18.0;164.85000000000002;3;11;5-3-2;Fiorentina;automne;5.0;0;0;0;1.0;14.0;0.0;10.0;Sampdoria;378.07;491.0
108;2022-11-09;W;1;1;Home;1;58.0;26.3;4-5-1;7.0;18.0;84.2;5.0;10.0;136.62;3;11;3-5-2;Fiorentina;automne;18.0;0;0;0;1.0;4.0;0.0;11.0;Salernitana;510.25200000000007;606.0
109;2022-11-13;L;0;0;Away;0;50.0;26.3;4-5-1;4.0;18.3;75.8;6.0;11.0;-310.95;4;11;4-5-1;Fiorentina;automne;11.0;0;4;0;1.0;12.0;0.0;13.0;Milan;341.85799999999995;451.0
110;2023-01-04;D;0;1;Home;1;52.0;26.3;4-5-1;6.0;17.3;79.7;10.0;11.0;121.60000000000001;52;1;3-4-3;Fiorentina;reste;22.0;0;1;0;3.0;10.0;0.0;13.0;Monza;372.199;467.0
111;2023-01-07;W;1;1;Home;1;53.0;26.3;4-5-1;3.0;14.9;75.2;5.0;14.0;64.9;3;1;4-3-3;Fiorentina;reste;14.0;1;4;0;3.0;15.0;2.0;9.0;Sassuolo;342.91200000000003;456.0
112;2023-01-12;W;1;1;Home;1;57.0;26.3;4-5-1;3.0;;;7.0;16.0;164.85000000000002;5;1;4-5-1;Fiorentina;reste;13.0;0;1;0;6.0;4.0;;19.0;Sampdoria;;
113;2023-01-15;L;0;0;Away;0;48.0;26.3;4-5-1;2.0;16.8;83.0;1.0;12.0;-80.84999999999997;3;1;3-5-2;Fiorentina;reste;7.0;0;4;1;3.0;10.0;0.0;15.0;Roma;380.14;458.0
114;2023-01-21;L;0;0;Home;1;62.0;26.3;4-5-1;5.0;15.6;82.8;6.0;9.0;66.77000000000001;6;1;3-4-3;Fiorentina;reste;19.0;0;2;0;2.0;9.0;0.0;23.0;Torino;509.22;615.0
115;2023-01-29;D;0;1;Away;0;55.0;26.3;4-3-3;6.0;19.0;82.4;11.0;17.0;-38.599999999999966;8;1;4-3-3;Fiorentina;reste;17.0;0;3;0;2.0;13.0;1.0;12.0;Lazio;519.12;630.0
