,victoire,y_pred,diff,dif_pred,dif_vic,dif_moy
140,1,0.5186168672043996,0.4813831327956004,0.4813831327956004,-0.4813831327956004,0.6063569682151589
141,1,0.8826137080888831,0.11738629191111694,0.11738629191111694,-0.11738629191111694,0.6063569682151589
142,1,0.09354430803374242,0.9064556919662576,0.9064556919662576,-0.9064556919662576,0.6063569682151589
143,0,0.6491552392372684,0.6491552392372684,-0.6491552392372684,0.6491552392372684,-0.39364303178484106
144,1,0.7945752828358104,0.20542471716418964,0.20542471716418964,-0.20542471716418964,0.6063569682151589
145,0,0.5177793079172848,0.5177793079172848,-0.5177793079172848,0.5177793079172848,-0.39364303178484106
146,1,0.48011531792823237,0.5198846820717676,0.5198846820717676,-0.5198846820717676,0.6063569682151589
147,0,0.5979479621458196,0.5979479621458196,-0.5979479621458196,0.5979479621458196,-0.39364303178484106
148,1,0.6533280775010213,0.3466719224989787,0.3466719224989787,-0.3466719224989787,0.6063569682151589
149,0,0.1286934174914832,0.1286934174914832,-0.1286934174914832,0.1286934174914832,-0.39364303178484106
150,0,0.028911691040255413,0.028911691040255413,-0.028911691040255413,0.028911691040255413,-0.39364303178484106
151,1,0.08459945040020385,0.9154005495997961,0.9154005495997961,-0.9154005495997961,0.6063569682151589
152,0,0.05785530925857919,0.05785530925857919,-0.05785530925857919,0.05785530925857919,-0.39364303178484106
153,0,0.06603415980004179,0.06603415980004179,-0.06603415980004179,0.06603415980004179,-0.39364303178484106
154,0,0.10289551750801834,0.10289551750801834,-0.10289551750801834,0.10289551750801834,-0.39364303178484106
155,1,0.8357007037302195,0.16429929626978046,0.16429929626978046,-0.16429929626978046,0.6063569682151589
156,0,0.0362742304040211,0.0362742304040211,-0.0362742304040211,0.0362742304040211,-0.39364303178484106
157,1,0.5692917057630534,0.43070829423694657,0.43070829423694657,-0.43070829423694657,0.6063569682151589
158,1,0.2124395914759472,0.7875604085240528,0.7875604085240528,-0.7875604085240528,0.6063569682151589
160,1,0.049843210978153085,0.950156789021847,0.950156789021847,-0.950156789021847,0.6063569682151589
161,1,0.7594923917142822,0.24050760828571782,0.24050760828571782,-0.24050760828571782,0.6063569682151589
164,0,0.012037720975339339,0.012037720975339339,-0.012037720975339339,0.012037720975339339,-0.39364303178484106
166,0,0.4240316883839907,0.4240316883839907,-0.4240316883839907,0.4240316883839907,-0.39364303178484106
167,1,0.41009424471092537,0.5899057552890746,0.5899057552890746,-0.5899057552890746,0.6063569682151589
168,1,0.5648874764558777,0.43511252354412233,0.43511252354412233,-0.43511252354412233,0.6063569682151589
169,1,0.12548408141818332,0.8745159185818167,0.8745159185818167,-0.8745159185818167,0.6063569682151589
174,1,0.8116644665883298,0.1883355334116702,0.1883355334116702,-0.1883355334116702,0.6063569682151589
175,0,0.30305371778782153,0.30305371778782153,-0.30305371778782153,0.30305371778782153,-0.39364303178484106
176,1,0.6168579154083139,0.3831420845916861,0.3831420845916861,-0.3831420845916861,0.6063569682151589
177,0,0.7898708650035597,0.7898708650035597,-0.7898708650035597,0.7898708650035597,-0.39364303178484106
178,0,0.12475295961200865,0.12475295961200865,-0.12475295961200865,0.12475295961200865,-0.39364303178484106
179,1,0.7620135019069754,0.23798649809302463,0.23798649809302463,-0.23798649809302463,0.6063569682151589
180,1,0.8313779283336046,0.16862207166639542,0.16862207166639542,-0.16862207166639542,0.6063569682151589
181,1,0.8799560111424612,0.12004398885753875,0.12004398885753875,-0.12004398885753875,0.6063569682151589
182,1,0.8041770169882909,0.19582298301170908,0.19582298301170908,-0.19582298301170908,0.6063569682151589
183,0,0.5275105067620712,0.5275105067620712,-0.5275105067620712,0.5275105067620712,-0.39364303178484106
184,1,0.518389350074235,0.48161064992576497,0.48161064992576497,-0.48161064992576497,0.6063569682151589
185,0,0.6254554723684933,0.6254554723684933,-0.6254554723684933,0.6254554723684933,-0.39364303178484106
186,1,0.38595040400477243,0.6140495959952276,0.6140495959952276,-0.6140495959952276,0.6063569682151589
187,1,0.7742566079879505,0.22574339201204952,0.22574339201204952,-0.22574339201204952,0.6063569682151589
188,0,0.1626354555246937,0.1626354555246937,-0.1626354555246937,0.1626354555246937,-0.39364303178484106
189,0,0.8533320749790728,0.8533320749790728,-0.8533320749790728,0.8533320749790728,-0.39364303178484106
190,0,0.441182849037438,0.441182849037438,-0.441182849037438,0.441182849037438,-0.39364303178484106
191,1,0.7145886396283175,0.28541136037168247,0.28541136037168247,-0.28541136037168247,0.6063569682151589
192,1,0.44417217644739265,0.5558278235526073,0.5558278235526073,-0.5558278235526073,0.6063569682151589
193,0,0.28350003236702287,0.28350003236702287,-0.28350003236702287,0.28350003236702287,-0.39364303178484106
194,0,0.20697552524375198,0.20697552524375198,-0.20697552524375198,0.20697552524375198,-0.39364303178484106
195,0,0.41549581109072553,0.41549581109072553,-0.41549581109072553,0.41549581109072553,-0.39364303178484106
196,1,0.7522231670848849,0.2477768329151151,0.2477768329151151,-0.2477768329151151,0.6063569682151589
197,1,0.5896268018232624,0.41037319817673756,0.41037319817673756,-0.41037319817673756,0.6063569682151589
198,1,0.06482010275830709,0.9351798972416929,0.9351798972416929,-0.9351798972416929,0.6063569682151589
199,0,0.49809023131623703,0.49809023131623703,-0.49809023131623703,0.49809023131623703,-0.39364303178484106
200,1,0.17145501440425526,0.8285449855957447,0.8285449855957447,-0.8285449855957447,0.6063569682151589
201,1,0.8376316821697859,0.1623683178302141,0.1623683178302141,-0.1623683178302141,0.6063569682151589
202,0,0.6804602280922569,0.6804602280922569,-0.6804602280922569,0.6804602280922569,-0.39364303178484106
203,1,0.8581397439974746,0.1418602560025254,0.1418602560025254,-0.1418602560025254,0.6063569682151589
204,0,0.19470337825995696,0.19470337825995696,-0.19470337825995696,0.19470337825995696,-0.39364303178484106
205,1,0.22714671385381785,0.7728532861461821,0.7728532861461821,-0.7728532861461821,0.6063569682151589
206,1,0.8255183505798505,0.17448164942014954,0.17448164942014954,-0.17448164942014954,0.6063569682151589
207,0,0.1456972939442792,0.1456972939442792,-0.1456972939442792,0.1456972939442792,-0.39364303178484106
208,1,0.7375764112444466,0.2624235887555534,0.2624235887555534,-0.2624235887555534,0.6063569682151589
209,1,0.9534309494251295,0.046569050574870485,0.046569050574870485,-0.046569050574870485,0.6063569682151589
210,0,0.19860546651746888,0.19860546651746888,-0.19860546651746888,0.19860546651746888,-0.39364303178484106
211,1,0.8256041148021189,0.17439588519788107,0.17439588519788107,-0.17439588519788107,0.6063569682151589
212,0,0.6619194455229335,0.6619194455229335,-0.6619194455229335,0.6619194455229335,-0.39364303178484106
213,1,0.4116756906955326,0.5883243093044674,0.5883243093044674,-0.5883243093044674,0.6063569682151589
214,1,0.9966586914808802,0.0033413085191198455,0.0033413085191198455,-0.0033413085191198455,0.6063569682151589
215,0,0.5229362790396883,0.5229362790396883,-0.5229362790396883,0.5229362790396883,-0.39364303178484106
216,0,0.5648043630846209,0.5648043630846209,-0.5648043630846209,0.5648043630846209,-0.39364303178484106
217,0,0.5202593951243187,0.5202593951243187,-0.5202593951243187,0.5202593951243187,-0.39364303178484106
218,0,0.6061098303692113,0.6061098303692113,-0.6061098303692113,0.6061098303692113,-0.39364303178484106
219,0,0.122707734614703,0.122707734614703,-0.122707734614703,0.122707734614703,-0.39364303178484106
