;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp%;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att
109;2021-01-10;W;1;1;Home;1;52.0;25,7;3-4-3;4.0;17.0;77.3;12.0;15.0;98.97;4;1;4-<NA>-<NA>;Fiorentina;reste;14.0;0;1;0;3.0;8.0;0.0;14.0;Cagliari;381.86199999999997;494.0
110;2021-01-13;L;0;0;Home;1;45.0;25,7;<NA>-<NA>-<NA>;0.0;;;0.0;0.0;-377.09999999999997;3;1;<NA>-<NA>-<NA>;Fiorentina;reste;0.0;0;4;0;7.0;0.0;;0.0;Internazionale;;
111;2021-01-17;L;0;0;Away;0;52.0;25,7;3-4-3;1.0;15.6;83.9;7.0;15.0;-243.40000000000003;4;1;4-5-1;Fiorentina;reste;11.0;0;0;0;1.0;9.0;1.0;11.0;Napoli;452.22100000000006;539.0
112;2021-01-23;W;1;1;Home;1;45.0;25,7;3-5-2;6.0;18.1;80.4;14.0;12.0;234.05;6;1;3-5-2;Fiorentina;reste;13.0;0;2;0;2.0;10.0;1.0;17.0;Crotone;340.8960000000001;424.0
113;2021-01-29;D;0;1;Away;0;48.0;25,7;3-5-2;1.0;17.0;77.1;13.0;15.0;111.52000000000001;6;1;3-5-2;Fiorentina;reste;8.0;0;2;2;2.0;15.0;2.0;20.0;Torino;323.81999999999994;420.0
114;2021-02-05;L;0;0;Home;1;45.0;25,7;5-3-2;3.0;19.4;83.7;7.0;9.0;-377.09999999999997;7;2;3-5-2;Fiorentina;reste;15.0;0;3;0;1.0;14.0;0.0;10.0;Internazionale;425.19599999999997;508.0
115;2021-02-14;L;0;0;Away;0;51.0;25,7;3-5-2;6.0;18.4;69.7;15.0;12.0;159.62;9;2;4-5-1;Fiorentina;reste;16.0;0;3;0;1.0;8.0;0.0;14.0;Sampdoria;333.86300000000006;479.0
116;2021-02-19;W;1;1;Home;1;38.0;25,7;3-5-2;5.0;11.6;73.2;18.0;20.0;215.12;5;2;4-3-3;Fiorentina;reste;10.0;0;4;0;0.0;10.0;0.0;11.0;Spezia;270.108;369.0
117;2021-02-28;L;0;0;Away;0;54.0;25,7;3-5-2;2.0;19.3;78.2;8.0;20.0;113.80000000000001;9;2;3-5-2;Fiorentina;reste;8.0;0;2;0;1.0;9.0;0.0;12.0;Udinese;391.0;500.0
118;2021-03-03;L;0;0;Home;1;41.0;25,7;3-5-2;2.0;18.6;73.1;13.0;9.0;-108.84999999999997;3;3;3-4-3;Fiorentina;reste;7.0;0;1;0;2.0;12.0;0.0;15.0;Roma;296.05499999999995;405.0
119;2021-03-07;D;0;1;Home;1;42.0;25,7;3-6-1;2.0;9.5;73.6;7.0;19.0;158.10000000000002;4;3;4-4-2;Fiorentina;reste;5.0;0;0;0;3.0;7.0;1.0;16.0;Parma;284.096;386.0
120;2021-03-13;W;1;1;Away;0;40.0;25,7;3-5-2;5.0;14.3;76.3;12.0;18.0;236.67000000000002;6;3;4-3-3;Fiorentina;reste;11.0;0;1;0;3.0;17.0;0.0;15.0;Benevento;299.859;393.0
121;2021-03-21;L;0;0;Home;1;40.0;25,7;4-4-2;2.0;20.4;74.9;10.0;6.0;-260.97999999999996;8;3;4-5-1;Fiorentina;reste;7.0;0;1;0;3.0;13.0;0.0;11.0;Milan;274.88300000000004;367.0
122;2021-04-03;D;0;1;Away;0;44.0;25,7;3-5-2;3.0;19.7;80.5;12.0;10.0;174.87;13;4;3-5-2;Fiorentina;reste;10.0;0;1;1;2.0;8.0;0.0;17.0;Genoa;355.005;441.0
123;2021-04-11;L;0;0;Home;1;40.0;25,7;3-5-2;2.0;16.9;75.0;14.0;15.0;-143.2;8;4;3-5-2;Fiorentina;reste;10.0;0;3;0;1.0;14.0;3.0;13.0;Atalanta;315.0;420.0
124;2021-04-17;L;0;0;Away;0;29.0;25,7;3-5-2;5.0;17.0;68.2;10.0;16.0;45.06;6;4;4-5-1;Fiorentina;reste;7.0;0;5;0;3.0;9.0;3.0;8.0;Sassuolo;199.144;292.0
125;2021-04-20;W;1;1;Away;0;36.0;25,7;3-5-2;3.0;18.6;70.5;14.0;19.0;129.59;3;4;3-4-3;Fiorentina;reste;5.0;1;3;0;2.0;9.0;0.0;16.0;Hellas-Verona;246.045;349.0
126;2021-04-25;D;0;1;Home;1;33.0;25,7;3-5-2;3.0;21.6;70.2;10.0;13.0;-346.49999999999994;5;4;3-5-2;Fiorentina;reste;11.0;1;3;0;1.0;9.0;0.0;16.0;Juventus;202.878;289.0
127;2021-05-02;D;0;1;Away;0;38.0;25,7;3-5-2;2.0;18.7;71.9;7.0;12.0;133.20000000000002;7;5;3-4-3;Fiorentina;reste;8.0;1;2;0;2.0;12.0;1.0;16.0;Bologna;232.95600000000002;324.0
128;2021-05-08;W;1;1;Home;1;30.0;25,7;3-5-2;4.0;13.1;70.3;8.0;12.0;-39.52999999999997;6;5;3-5-2;Fiorentina;reste;9.0;0;4;0;9.0;11.0;0.0;14.0;Lazio;184.88899999999998;263.0
129;2021-05-12;D;0;1;Away;0;44.0;25,7;3-5-2;0.0;16.4;79.1;8.0;10.0;98.97;4;5;4-5-1;Fiorentina;reste;2.0;0;2;0;1.0;8.0;0.0;18.0;Cagliari;325.101;411.0
130;2021-05-16;L;0;0;Home;1;41.0;25,7;3-5-2;3.0;15.4;80.1;5.0;15.0;-243.40000000000003;4;5;4-5-1;Fiorentina;reste;7.0;0;5;1;2.0;20.0;2.0;9.0;Napoli;285.156;356.0
131;2021-05-22;D;0;1;Away;0;46.0;25,7;3-5-2;1.0;20.4;82.4;3.0;10.0;234.05;6;5;3-5-2;Fiorentina;reste;9.0;0;2;0;2.0;13.0;1.0;11.0;Crotone;397.168;482.0
132;2020-09-19;W;1;1;Home;1;40.0;24,2;3-4-3;3.0;;;18.0;19.0;-238.43999999999997;10;9;3-4-3;Hellas-Verona;automne;8.0;0;2;0;0.0;21.0;;20.0;Roma;;
133;2020-09-27;W;1;1;Home;1;47.0;24,2;3-4-3;2.0;17.2;69.5;17.0;13.0;-15.789999999999992;8;9;3-5-2;Hellas-Verona;automne;14.0;0;1;0;0.0;22.0;0.0;12.0;Udinese;298.155;429.0
134;2020-10-04;L;0;0;Away;0;60.0;24,2;3-4-3;2.0;16.2;80.8;8.0;19.0;28.51000000000002;7;10;4-4-2;Hellas-Verona;automne;8.0;0;1;0;1.0;11.0;0.0;11.0;Parma;454.904;563.0
135;2020-10-19;D;0;1;Home;1;58.0;24,2;3-4-3;10.0;15.6;77.2;19.0;14.0;45.28;15;10;3-5-2;Hellas-Verona;automne;18.0;0;1;0;4.0;6.0;2.0;13.0;Genoa;402.21200000000005;521.0
136;2020-10-25;D;0;1;Away;0;38.0;24,2;3-4-3;2.0;15.6;73.3;7.0;19.0;-476.0899999999999;6;10;3-5-2;Hellas-Verona;automne;6.0;0;4;0;1.0;22.0;1.0;14.0;Juventus;255.08399999999997;348.0
137;2020-10-28;D;0;1;Home;1;;24,2;<NA>-<NA>-<NA>;0.0;;;0.0;0.0;;3;10;<NA>-<NA>-<NA>;Hellas-Verona;automne;0.0;0;2;0;;;;;Venezia;;
138;2020-11-02;W;1;1;Home;1;44.0;24,2;3-4-3;6.0;16.9;73.3;20.0;20.0;107.08000000000001;5;11;4-5-1;Hellas-Verona;automne;14.0;0;5;0;5.0;15.0;1.0;14.0;Benevento;293.933;401.0
139;2020-11-08;D;0;1;Away;0;34.0;24,2;3-4-3;2.0;9.2;63.2;18.0;20.0;-390.56999999999994;6;11;4-5-1;Hellas-Verona;automne;7.0;0;3;0;1.0;33.0;1.0;16.0;Milan;188.968;299.0
140;2020-11-22;L;0;0;Home;1;52.0;24,2;4-4-2;3.0;16.6;73.4;9.0;13.0;-84.53;14;11;4-5-1;Hellas-Verona;automne;19.0;0;1;0;3.0;11.0;1.0;20.0;Sassuolo;342.04400000000004;466.0
141;2020-11-25;L;0;0;Away;0;33.0;24,2;<NA>-<NA>-<NA>;1.0;;;0.0;0.0;-30.620000000000005;3;11;<NA>-<NA>-<NA>;Hellas-Verona;automne;1.0;0;3;0;1.0;2.0;;0.0;Cagliari;;
142;2020-11-28;W;1;1;Away;0;42.0;24,2;3-4-3;1.0;30.3;73.3;20.0;15.0;-272.78999999999996;3;11;3-4-3;Hellas-Verona;automne;6.0;1;3;0;2.0;20.0;0.0;12.0;Atalanta;329.85;450.0
143;2020-12-06;D;0;1;Home;1;52.0;24,2;3-4-3;3.0;11.2;78.0;4.0;11.0;-30.620000000000005;8;12;4-5-1;Hellas-Verona;reste;18.0;0;2;0;0.0;13.0;0.0;14.0;Cagliari;372.84;478.0
144;2020-12-12;W;1;1;Away;0;41.0;24,2;4-5-1;4.0;13.9;71.7;15.0;15.0;-169.11999999999998;6;12;3-5-2;Hellas-Verona;reste;7.0;0;3;0;5.0;12.0;0.0;13.0;Lazio;298.98900000000003;417.0
145;2020-12-16;L;0;0;Home;1;55.0;24,2;3-4-3;2.0;21.7;72.6;12.0;20.0;30.03;4;12;4-5-1;Hellas-Verona;reste;7.0;1;2;1;4.0;11.0;0.0;17.0;Sampdoria;413.09399999999994;569.0
146;2020-12-19;D;0;1;Away;0;41.0;24,2;3-4-3;2.0;21.9;57.2;4.0;16.0;-129.59;3;12;3-6-1;Hellas-Verona;reste;5.0;1;2;0;2.0;9.0;1.0;11.0;Fiorentina;193.908;339.0
147;2020-12-23;L;0;0;Home;1;41.0;24,2;3-4-3;2.0;13.6;68.8;15.0;16.0;-506.68999999999994;4;12;3-4-3;Hellas-Verona;reste;6.0;0;4;0;2.0;18.0;0.0;20.0;Internazionale;266.94399999999996;388.0
148;2021-01-03;W;1;1;Away;0;47.0;24,2;3-4-3;3.0;16.9;68.5;18.0;10.0;85.53;11;1;4-3-3;Hellas-Verona;reste;12.0;0;0;0;7.0;7.0;0.0;22.0;Spezia;293.18;428.0
149;2021-01-06;D;0;1;Away;0;54.0;24,2;3-4-3;2.0;18.6;74.6;11.0;18.0;-18.069999999999993;3;1;3-5-2;Hellas-Verona;reste;8.0;0;3;0;1.0;17.0;0.0;12.0;Torino;370.76199999999994;497.0
150;2021-01-10;W;1;1;Home;1;44.0;24,2;3-4-3;6.0;16.0;65.5;6.0;16.0;104.46000000000001;4;1;3-5-2;Hellas-Verona;reste;13.0;0;3;0;3.0;9.0;0.0;16.0;Crotone;250.865;383.0
151;2021-01-16;L;0;0;Away;0;52.0;24,2;3-4-3;1.0;20.7;75.3;15.0;10.0;3.6100000000000136;6;1;4-5-1;Hellas-Verona;reste;8.0;0;1;0;2.0;19.0;1.0;15.0;Bologna;387.042;514.0
152;2021-01-24;W;1;1;Home;1;48.0;24,2;3-4-3;7.0;18.7;76.0;16.0;13.0;-372.99;8;1;4-5-1;Hellas-Verona;reste;14.0;0;2;0;3.0;12.0;0.0;7.0;Napoli;354.16;466.0
153;2021-01-31;L;0;0;Away;0;52.0;24,2;3-4-3;1.0;17.9;77.0;10.0;11.0;-238.43999999999997;7;1;3-4-3;Hellas-Verona;reste;8.0;0;1;0;2.0;15.0;0.0;15.0;Roma;415.03;539.0
154;2021-02-07;L;0;0;Away;0;54.0;24,2;3-4-3;0.0;17.2;75.5;19.0;15.0;-15.789999999999992;7;2;3-4-3;Hellas-Verona;reste;6.0;0;4;0;2.0;16.0;1.0;9.0;Udinese;360.89;478.0
155;2021-02-15;W;1;1;Home;1;50.0;24,2;3-4-3;4.0;17.1;69.5;24.0;16.0;28.51000000000002;8;2;4-3-3;Hellas-Verona;reste;12.0;0;4;0;2.0;12.0;1.0;15.0;Parma;307.19;442.0
156;2021-02-20;D;0;1;Away;0;50.0;24,2;3-4-3;3.0;17.7;73.6;13.0;17.0;45.28;5;2;3-5-2;Hellas-Verona;reste;9.0;0;1;0;1.0;14.0;1.0;11.0;Genoa;368.0;500.0
157;2021-02-27;D;0;1;Home;1;45.0;24,2;3-4-3;4.0;18.3;74.7;20.0;18.0;-476.0899999999999;7;2;3-5-2;Hellas-Verona;reste;13.0;0;2;0;2.0;15.0;2.0;14.0;Juventus;304.029;407.0
158;2021-03-03;W;1;1;Away;0;50.0;24,2;3-4-3;4.0;13.5;74.5;8.0;20.0;107.08000000000001;4;3;4-5-1;Hellas-Verona;reste;9.0;0;1;0;0.0;5.0;1.0;8.0;Benevento;353.13;474.0
159;2021-03-07;L;0;0;Home;1;54.0;24,2;3-4-3;0.0;14.2;73.1;11.0;14.0;-390.56999999999994;4;3;4-5-1;Hellas-Verona;reste;11.0;0;2;0;0.0;11.0;2.0;12.0;Milan;383.775;525.0
160;2021-03-13;L;0;0;Away;0;59.0;24,2;3-4-3;5.0;17.4;80.3;12.0;17.0;-84.53;6;3;4-5-1;Hellas-Verona;reste;13.0;0;2;0;3.0;17.0;1.0;15.0;Sassuolo;452.892;564.0
161;2021-03-21;L;0;0;Home;1;52.0;24,2;3-4-3;1.0;18.3;66.9;15.0;23.0;-272.78999999999996;8;3;4-5-1;Hellas-Verona;reste;3.0;0;3;0;2.0;15.0;2.0;20.0;Atalanta;323.79600000000005;484.0
162;2021-04-03;W;1;1;Away;0;52.0;24,2;3-4-3;5.0;19.2;70.7;12.0;18.0;-30.620000000000005;13;4;3-5-2;Hellas-Verona;reste;10.0;0;3;0;1.0;24.0;0.0;16.0;Cagliari;323.80600000000004;458.0
163;2021-04-11;L;0;0;Home;1;45.0;24,2;3-4-3;0.0;20.7;72.2;7.0;15.0;-169.11999999999998;8;4;3-5-2;Hellas-Verona;reste;5.0;0;0;0;2.0;12.0;0.0;13.0;Lazio;327.788;454.0
164;2021-04-17;L;0;0;Away;0;51.0;24,2;3-4-3;4.0;14.4;72.9;13.0;14.0;30.03;6;4;4-5-1;Hellas-Verona;reste;19.0;0;3;0;3.0;11.0;1.0;16.0;Sampdoria;328.05;450.0
165;2021-04-20;L;0;0;Home;1;64.0;24,2;3-4-3;4.0;10.9;80.9;8.0;16.0;-129.59;3;4;3-5-2;Hellas-Verona;reste;9.0;0;2;0;3.0;5.0;1.0;19.0;Fiorentina;512.9060000000001;634.0
166;2021-04-25;L;0;0;Away;0;51.0;24,2;3-4-3;1.0;13.4;83.6;12.0;13.0;-506.68999999999994;5;4;3-5-2;Hellas-Verona;reste;12.0;0;3;0;0.0;12.0;2.0;7.0;Internazionale;478.19199999999995;572.0
167;2021-05-01;D;0;1;Home;1;46.0;24,2;3-4-3;5.0;14.5;70.9;15.0;27.0;85.53;6;5;4-3-3;Hellas-Verona;reste;8.0;0;6;0;2.0;13.0;3.0;16.0;Spezia;265.87500000000006;375.0
168;2021-05-09;D;0;1;Home;1;57.0;24,2;3-4-3;6.0;17.7;75.9;9.0;16.0;-18.069999999999993;8;5;3-5-2;Hellas-Verona;reste;24.0;0;3;0;3.0;7.0;0.0;22.0;Torino;362.802;478.0
169;2021-05-13;L;0;0;Away;0;63.0;24,2;3-4-3;3.0;14.5;79.5;10.0;11.0;104.46000000000001;4;5;3-5-2;Hellas-Verona;reste;11.0;0;1;0;3.0;9.0;0.0;20.0;Crotone;485.745;611.0
170;2021-05-17;D;0;1;Home;1;51.0;24,2;3-4-3;2.0;18.6;78.5;7.0;19.0;3.6100000000000136;4;5;4-5-1;Hellas-Verona;reste;12.0;0;3;0;3.0;13.0;1.0;17.0;Bologna;368.95;470.0
171;2021-05-23;D;0;1;Away;0;45.0;24,2;3-4-3;3.0;17.6;79.6;15.0;25.0;-372.99;6;5;4-5-1;Hellas-Verona;reste;8.0;0;4;0;3.0;16.0;0.0;13.0;Napoli;339.892;427.0
172;2020-09-26;W;1;1;Home;1;67.0;25,2;3-5-2;8.0;18.3;86.9;12.0;14.0;377.09999999999997;10;9;3-5-2;Internazionale;automne;21.0;0;1;0;1.0;10.0;0.0;11.0;Fiorentina;611.7760000000001;704.0
173;2020-09-30;W;1;1;Away;0;66.0;25,2;3-5-2;8.0;15.5;90.2;12.0;15.0;613.77;4;9;4-3-3;Internazionale;automne;18.0;0;0;0;1.0;11.0;0.0;10.0;Benevento;636.812;706.0
174;2020-10-04;D;0;1;Away;0;60.0;25,2;3-5-2;3.0;16.9;84.5;10.0;13.0;337.57;4;10;3-5-2;Internazionale;automne;12.0;0;4;1;4.0;12.0;0.0;14.0;Lazio;545.025;645.0
175;2020-10-17;L;0;0;Home;1;55.0;25,2;3-5-2;5.0;13.7;80.5;14.0;18.0;116.12;13;10;4-5-1;Internazionale;automne;18.0;0;3;0;3.0;10.0;1.0;11.0;Milan;396.06;492.0
176;2020-10-21;D;0;1;Home;1;57.0;25,2;3-5-2;4.0;12.2;82.9;21.0;16.0;;4;10;<NA>-<NA>-<NA>;Internazionale;automne;17.0;0;3;0;;;;;de M'Gladbach;489.939;591.0
177;2020-10-24;W;1;1;Away;0;60.0;25,2;3-5-2;4.0;15.5;84.0;12.0;17.0;551.97;3;10;3-5-2;Internazionale;automne;14.0;0;1;0;1.0;1.0;0.0;11.0;Genoa;592.2;705.0
178;2020-10-27;D;0;1;Away;0;59.0;25,2;3-5-2;4.0;14.7;84.3;15.0;13.0;;3;10;<NA>-<NA>-<NA>;Internazionale;automne;12.0;0;2;0;;;;;ua Shakhtar;542.049;643.0
179;2020-10-31;D;0;1;Home;1;68.0;25,2;3-5-2;9.0;18.5;83.9;16.0;13.0;535.2;4;10;5-3-2;Internazionale;automne;25.0;0;1;0;1.0;5.0;0.0;7.0;Parma;561.291;669.0
180;2020-11-03;L;0;0;Away;0;45.0;25,2;3-5-2;3.0;18.3;80.8;10.0;14.0;;3;11;<NA>-<NA>-<NA>;Internazionale;automne;12.0;0;3;0;;;;;es Real Madrid;408.84799999999996;506.0
181;2020-11-08;D;0;1;Away;0;48.0;25,2;3-5-2;3.0;16.7;85.2;5.0;13.0;233.89999999999998;5;11;3-4-3;Internazionale;automne;10.0;0;3;0;1.0;9.0;2.0;15.0;Atalanta;448.15200000000004;526.0
182;2020-11-22;W;1;1;Home;1;56.0;25,2;3-5-2;3.0;14.1;85.5;10.0;20.0;488.62;14;11;3-5-2;Internazionale;automne;12.0;1;3;0;2.0;12.0;2.0;14.0;Torino;482.22;564.0
183;2020-11-25;L;0;0;Home;1;38.0;25,2;3-5-2;1.0;20.5;84.7;14.0;7.0;;3;11;<NA>-<NA>-<NA>;Internazionale;automne;5.0;0;4;1;;;;;es Real Madrid;431.97;510.0
184;2020-11-28;W;1;1;Away;0;35.0;25,2;3-5-2;4.0;17.1;81.1;15.0;16.0;422.15999999999997;3;11;4-5-1;Internazionale;automne;11.0;0;1;0;3.0;13.0;0.0;13.0;Sassuolo;321.967;397.0
185;2020-12-01;W;1;1;Away;0;46.0;25,2;3-5-2;4.0;14.2;82.4;10.0;13.0;;3;12;<NA>-<NA>-<NA>;Internazionale;reste;15.0;0;7;0;;;;;de M'Gladbach;406.232;493.0
186;2020-12-05;W;1;1;Home;1;46.0;25,2;3-5-2;7.0;15.0;81.8;7.0;12.0;510.29999999999995;4;12;3-4-3;Internazionale;reste;14.0;0;1;0;2.0;14.0;2.0;13.0;Bologna;413.90799999999996;506.0
187;2020-12-09;D;0;1;Home;1;57.0;25,2;3-5-2;4.0;16.5;81.3;8.0;13.0;;4;12;<NA>-<NA>-<NA>;Internazionale;reste;20.0;0;3;0;;;;;ua Shakhtar;508.93799999999993;626.0
188;2020-12-13;W;1;1;Away;0;58.0;25,2;3-5-2;11.0;14.4;85.5;11.0;17.0;476.06999999999994;4;12;4-5-1;Internazionale;reste;21.0;0;1;0;2.0;11.0;0.0;11.0;Cagliari;536.085;627.0
189;2020-12-16;W;1;1;Home;1;41.0;25,2;3-5-2;1.0;19.1;86.7;8.0;17.0;133.69999999999993;3;12;4-5-1;Internazionale;reste;4.0;1;5;0;4.0;17.0;0.0;9.0;Napoli;404.02200000000005;466.0
190;2020-12-20;W;1;1;Home;1;42.0;25,2;3-5-2;3.0;17.4;84.6;14.0;10.0;592.22;4;12;4-3-3;Internazionale;reste;8.0;1;1;0;2.0;7.0;1.0;9.0;Spezia;412.00199999999995;487.0
191;2020-12-23;W;1;1;Away;0;59.0;25,2;3-4-3;5.0;15.1;79.7;14.0;20.0;506.68999999999994;3;12;3-4-3;Internazionale;reste;18.0;0;2;0;4.0;6.0;1.0;16.0;Hellas-Verona;451.10200000000003;566.0
192;2021-01-03;W;1;1;Home;1;48.0;25,2;3-5-2;8.0;17.0;84.4;9.0;9.0;611.15;11;1;3-5-2;Internazionale;reste;16.0;0;0;0;3.0;8.0;1.0;7.0;Crotone;427.908;507.0
193;2021-01-06;L;0;0;Away;0;63.0;25,2;3-5-2;6.0;13.5;80.5;6.0;18.0;536.72;3;1;4-4-2;Internazionale;reste;23.0;0;4;0;3.0;9.0;2.0;13.0;Sampdoria;461.265;573.0
194;2021-01-10;D;0;1;Away;0;50.0;25,2;3-5-2;6.0;12.4;84.4;6.0;11.0;268.25;4;1;3-4-3;Internazionale;reste;17.0;0;3;0;3.0;14.0;0.0;18.0;Roma;480.23600000000005;569.0
195;2021-01-13;W;1;1;Away;0;55.0;25,2;<NA>-<NA>-<NA>;0.0;;;0.0;0.0;377.09999999999997;3;1;<NA>-<NA>-<NA>;Internazionale;reste;0.0;1;7;0;4.0;0.0;;0.0;Fiorentina;;
196;2021-01-17;W;1;1;Home;1;49.0;25,2;3-5-2;5.0;19.3;87.0;6.0;8.0;30.600000000000023;4;1;4-4-2;Internazionale;reste;17.0;0;2;0;2.0;9.0;0.0;14.0;Juventus;482.85;555.0
197;2021-01-23;D;0;1;Away;0;61.0;25,2;3-5-2;4.0;22.3;85.1;7.0;16.0;490.9;6;1;3-5-2;Internazionale;reste;10.0;0;2;0;3.0;6.0;0.0;11.0;Udinese;578.68;680.0
198;2021-01-26;W;1;1;Home;1;66.0;25,2;<NA>-<NA>-<NA>;10.0;;;4.0;8.0;116.12;3;1;<NA>-<NA>-<NA>;Internazionale;reste;27.0;1;3;0;6.0;5.0;;21.0;Milan;;
199;2021-01-30;W;1;1;Home;1;61.0;25,2;3-5-2;6.0;17.8;87.1;13.0;9.0;613.77;4;1;5-3-2;Internazionale;reste;12.0;0;0;0;2.0;0.0;0.0;14.0;Benevento;586.183;673.0
200;2021-02-02;L;0;0;Home;1;48.0;25,2;3-5-2;5.0;;;5.0;17.0;30.600000000000023;3;2;4-4-2;Internazionale;reste;11.0;0;3;0;6.0;10.0;;12.0;Juventus;;
201;2021-02-05;W;1;1;Away;0;55.0;25,2;3-5-2;6.0;15.4;85.9;8.0;10.0;377.09999999999997;3;2;5-3-2;Internazionale;reste;14.0;0;1;0;3.0;15.0;0.0;9.0;Fiorentina;523.99;610.0
202;2021-02-09;D;0;1;Away;0;51.0;25,2;3-5-2;3.0;;;8.0;16.0;30.600000000000023;4;2;4-4-2;Internazionale;reste;21.0;0;3;0;1.0;12.0;;12.0;Juventus;;
203;2021-02-14;W;1;1;Home;1;36.0;25,2;3-5-2;6.0;17.6;74.0;12.0;7.0;337.57;5;2;3-5-2;Internazionale;reste;11.0;1;2;0;1.0;14.0;1.0;4.0;Lazio;307.84;416.0
204;2021-02-21;W;1;1;Away;0;40.0;25,2;3-5-2;6.0;15.1;80.7;15.0;10.0;116.12;7;2;4-5-1;Internazionale;reste;16.0;0;1;0;2.0;14.0;0.0;9.0;Milan;342.168;424.0
205;2021-02-28;W;1;1;Home;1;51.0;25,2;3-5-2;12.0;15.9;85.8;8.0;12.0;551.97;7;2;3-5-2;Internazionale;reste;24.0;0;0;0;2.0;3.0;0.0;8.0;Genoa;501.93;585.0
206;2021-03-04;W;1;1;Away;0;47.0;25,2;3-5-2;6.0;10.9;85.2;12.0;11.0;535.2;4;3;4-4-2;Internazionale;reste;11.0;0;1;0;0.0;12.0;1.0;8.0;Parma;459.228;539.0
207;2021-03-08;W;1;1;Home;1;44.0;25,2;3-5-2;1.0;17.4;80.9;28.0;11.0;233.89999999999998;4;3;3-4-3;Internazionale;reste;5.0;0;0;0;1.0;13.0;0.0;17.0;Atalanta;419.87100000000004;519.0
208;2021-03-14;W;1;1;Away;0;68.0;25,2;3-5-2;2.0;15.3;86.4;5.0;12.0;488.62;6;3;3-5-2;Internazionale;reste;12.0;1;1;0;0.0;7.0;0.0;11.0;Torino;637.6320000000001;738.0
209;2021-04-03;W;1;1;Away;0;44.0;25,2;3-5-2;3.0;18.1;78.6;8.0;15.0;510.29999999999995;20;4;4-5-1;Internazionale;reste;14.0;0;4;0;4.0;12.0;1.0;17.0;Bologna;367.84799999999996;468.0
210;2021-04-07;W;1;1;Home;1;30.0;25,2;3-5-2;2.0;13.7;86.0;8.0;8.0;422.15999999999997;4;4;4-5-1;Internazionale;reste;7.0;0;2;0;3.0;15.0;1.0;13.0;Sassuolo;331.1;385.0
211;2021-04-11;W;1;1;Home;1;53.0;25,2;3-5-2;7.0;18.8;88.0;4.0;10.0;476.06999999999994;4;4;3-5-2;Internazionale;reste;15.0;0;1;0;1.0;7.0;0.0;12.0;Cagliari;570.24;648.0
212;2021-04-18;D;0;1;Away;0;44.0;25,2;3-5-2;2.0;16.9;88.6;7.0;12.0;133.69999999999993;7;4;4-5-1;Internazionale;reste;10.0;0;2;0;5.0;12.0;0.0;12.0;Napoli;434.14;490.0
213;2021-04-21;D;0;1;Away;0;64.0;25,2;3-5-2;5.0;13.9;86.5;6.0;7.0;592.22;3;4;4-3-3;Internazionale;reste;20.0;0;0;0;2.0;1.0;0.0;8.0;Spezia;601.175;695.0
214;2021-04-25;W;1;1;Home;1;49.0;25,2;3-5-2;3.0;20.4;84.1;8.0;7.0;506.68999999999994;4;4;3-4-3;Internazionale;reste;12.0;0;0;0;3.0;12.0;0.0;13.0;Hellas-Verona;464.23199999999997;552.0
215;2021-05-01;W;1;1;Away;0;62.0;25,2;3-5-2;5.0;16.0;88.3;6.0;9.0;611.15;6;5;3-5-2;Internazionale;reste;23.0;0;2;0;1.0;6.0;1.0;10.0;Crotone;589.844;668.0
216;2021-05-08;W;1;1;Home;1;55.0;25,2;3-5-2;6.0;18.9;87.9;11.0;10.0;536.72;7;5;4-5-1;Internazionale;reste;13.0;1;0;0;2.0;14.0;0.0;14.0;Sampdoria;559.044;636.0
217;2021-05-12;W;1;1;Home;1;52.0;25,2;3-5-2;5.0;17.8;89.5;4.0;4.0;268.25;4;5;4-5-1;Internazionale;reste;14.0;0;0;0;4.0;20.0;0.0;12.0;Roma;511.045;571.0
218;2021-05-15;L;0;0;Away;0;59.0;25,2;3-5-2;2.0;18.9;89.8;7.0;18.0;30.600000000000023;3;5;4-4-2;Internazionale;reste;7.0;1;5;1;6.0;11.0;1.0;10.0;Juventus;554.964;618.0
219;2021-05-23;W;1;1;Home;1;48.0;25,2;3-5-2;6.0;17.1;85.2;7.0;13.0;490.9;8;5;3-6-1;Internazionale;reste;14.0;1;1;0;0.0;7.0;1.0;16.0;Udinese;379.14;445.0
220;2020-09-20;W;1;1;Home;1;66.0;24,7;3-5-2;8.0;17.3;88.7;16.0;15.0;506.11999999999995;10;9;4-5-1;Juventus;automne;20.0;0;1;0;1.0;15.0;1.0;9.0;Sampdoria;676.7810000000001;763.0
221;2020-09-27;D;0;1;Away;0;60.0;24,7;4-4-2;2.0;16.9;86.6;13.0;9.0;237.64999999999998;7;9;3-4-3;Juventus;automne;7.0;1;3;1;2.0;10.0;1.0;19.0;Roma;561.168;648.0
222;2020-10-17;D;0;1;Away;0;53.0;24,7;3-4-3;2.0;16.3;85.8;16.0;14.0;580.55;20;10;5-3-2;Juventus;automne;11.0;0;3;1;3.0;9.0;1.0;17.0;Crotone;477.04799999999994;556.0
