;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp%;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att
106;2021-12-02;D;0;1;Away;0;59.0;24.5;4-4-2;5.0;19.2;76.6;5.0;15.0;-96.9;5;12;3-4-3;Empoli;reste;16.0;0;3;0;2.0;10.0;0.0;9.0;Torino;369.97799999999995;483.0
107;2021-12-06;W;1;1;Home;1;58.0;24.5;4-4-2;8.0;16.0;81.8;5.0;12.0;-15.800000000000011;4;12;4-4-2;Empoli;reste;22.0;0;4;0;3.0;19.0;1.0;18.0;Udinese;440.902;539.0
108;2021-12-12;W;1;1;Away;0;40.0;24.5;4-4-2;5.0;19.2;80.2;8.0;11.0;-350.73;6;12;4-5-1;Empoli;reste;12.0;0;1;0;0.0;30.0;0.0;8.0;Napoli;328.01800000000003;409.0
109;2021-12-15;W;1;1;Away;0;50.0;24.5;4-4-2;10.0;;;10.0;11.0;-36.47999999999999;3;12;3-4-3;Empoli;reste;12.0;1;3;1;2.0;20.0;;19.0;Hellas-Verona;;
110;2021-12-19;D;0;1;Away;0;65.0;24.5;4-4-2;6.0;16.3;82.7;2.0;9.0;48.0;4;12;3-5-2;Empoli;reste;22.0;0;2;0;3.0;9.0;0.0;20.0;Spezia;488.75700000000006;591.0
111;2021-12-22;L;0;0;Home;1;55.0;24.5;4-4-2;4.0;17.5;78.9;9.0;18.0;-420.45000000000005;3;12;4-5-1;Empoli;reste;15.0;1;1;0;2.0;18.0;2.0;10.0;Milan;418.959;531.0
112;2022-01-06;D;0;1;Away;0;38.0;24.5;4-4-2;3.0;20.9;75.0;10.0;11.0;-137.98000000000002;15;1;4-3-3;Empoli;reste;10.0;1;4;0;4.0;22.0;1.0;13.0;Lazio;270.0;360.0
113;2022-01-09;L;0;0;Home;1;45.0;24.5;4-4-2;4.0;14.0;82.4;12.0;10.0;-124.5;3;1;4-5-1;Empoli;reste;15.0;0;2;1;3.0;24.0;1.0;15.0;Sassuolo;393.048;477.0
114;2022-01-16;D;0;1;Away;0;50.0;24.5;4-5-1;6.0;17.6;78.2;13.0;16.0;45.519999999999996;7;1;4-5-1;Empoli;reste;18.0;0;5;0;3.0;14.0;1.0;13.0;Venezia;344.08;440.0
115;2022-01-19;L;0;0;Away;0;43.0;24.5;4-4-2;5.0;;;16.0;16.0;-432.04999999999995;3;1;3-5-2;Empoli;reste;16.0;0;1;0;1.0;25.0;;17.0;Internazionale;;
116;2022-01-23;L;0;0;Home;1;58.0;24.5;4-5-1;7.0;18.1;82.1;16.0;14.0;-254.75;4;1;3-5-2;Empoli;reste;16.0;0;2;0;2.0;16.0;0.0;14.0;Roma;450.7289999999999;549.0
117;2022-02-06;D;0;1;Away;0;40.0;24.5;4-5-1;4.0;17.3;71.4;9.0;15.0;-59.69999999999999;14;2;3-5-2;Empoli;reste;15.0;0;4;0;2.0;12.0;0.0;10.0;Bologna;269.17800000000005;377.0
118;2022-02-13;D;0;1;Home;1;46.0;24.5;4-4-2;5.0;25.0;67.4;6.0;15.0;-8.030000000000001;7;2;3-5-2;Empoli;reste;15.0;0;1;0;2.0;17.0;1.0;14.0;Cagliari;252.07600000000002;374.0
119;2022-02-19;L;0;0;Away;0;58.0;24.5;4-4-2;2.0;17.1;79.9;10.0;12.0;-2.0500000000000114;6;2;4-4-2;Empoli;reste;10.0;0;2;0;4.0;8.0;0.0;15.0;Sampdoria;429.862;538.0
120;2022-02-26;L;0;0;Home;1;53.0;24.5;4-4-2;2.0;13.6;78.9;9.0;16.0;-516.0;7;2;4-4-2;Empoli;reste;11.0;0;2;0;0.0;12.0;0.0;8.0;Juventus;414.225;525.0
121;2022-03-06;D;0;1;Away;0;48.0;24.5;4-5-1;2.0;24.2;63.2;5.0;19.0;5.219999999999999;8;3;4-5-1;Empoli;reste;8.0;0;3;0;4.0;18.0;0.0;15.0;Genoa;269.86400000000003;427.0
122;2022-03-12;L;0;0;Away;0;47.0;24.5;4-5-1;2.0;19.5;80.4;4.0;12.0;-420.45000000000005;6;3;4-5-1;Empoli;reste;5.0;0;0;0;1.0;15.0;1.0;6.0;Milan;402.80400000000003;501.0
123;2022-03-20;D;0;1;Home;1;37.0;24.5;4-5-1;2.0;20.4;62.3;13.0;17.0;-36.47999999999999;8;3;3-5-2;Empoli;reste;7.0;0;2;0;3.0;13.0;1.0;13.0;Hellas-Verona;201.852;324.0
124;2022-04-03;L;0;0;Away;0;38.0;24.5;4-4-2;1.0;22.9;79.8;3.0;20.0;-199.3;14;4;4-3-3;Empoli;reste;5.0;0;3;1;1.0;24.0;0.0;10.0;Fiorentina;284.88599999999997;357.0
125;2022-04-09;D;0;1;Home;1;58.0;24.5;4-4-2;4.0;16.1;73.6;6.0;11.0;48.0;6;4;4-5-1;Empoli;reste;15.0;0;2;0;2.0;11.0;0.0;18.0;Spezia;356.22399999999993;484.0
126;2022-04-16;L;0;0;Away;0;60.0;24.5;4-4-2;3.0;18.4;79.0;10.0;13.0;-15.800000000000011;7;4;3-5-2;Empoli;reste;14.0;1;4;0;1.0;13.0;0.0;19.0;Udinese;394.21;499.0
127;2022-04-24;W;1;1;Home;1;41.0;24.5;4-4-2;7.0;17.5;75.1;15.0;14.0;-350.73;8;4;4-5-1;Empoli;reste;17.0;0;4;0;1.0;16.0;0.0;9.0;Napoli;292.13899999999995;389.0
128;2022-05-01;L;0;0;Home;1;40.0;24.5;4-4-2;4.0;24.7;70.0;14.0;14.0;-96.9;7;5;3-4-3;Empoli;reste;11.0;0;4;2;2.0;11.0;2.0;11.0;Torino;224.0;320.0
129;2022-05-06;L;0;0;Away;0;36.0;24.5;4-4-2;2.0;19.1;78.1;6.0;9.0;-432.04999999999995;5;5;3-5-2;Empoli;reste;4.0;0;0;0;1.0;37.0;0.0;10.0;Internazionale;281.15999999999997;360.0
130;2022-05-14;D;0;1;Home;1;46.0;24.5;4-4-2;6.0;17.5;78.0;6.0;18.0;55.94;8;5;3-6-1;Empoli;reste;16.0;0;3;0;2.0;27.0;1.0;8.0;Salernitana;308.1;395.0
131;2022-05-21;W;1;1;Away;0;38.0;24.5;4-4-2;3.0;24.2;78.4;12.0;7.0;-272.25;7;5;3-5-2;Empoli;reste;7.0;0;1;0;1.0;40.0;0.0;6.0;Atalanta;315.168;402.0
132;2021-08-13;W;1;1;Home;1;81.0;25.4;4-3-3;13.0;;;11.0;11.0;;10;8;<NA>-<NA>-<NA>;Fiorentina;reste;31.0;0;1;0;;;;;Cosenza;;
133;2021-08-22;L;0;0;Away;0;58.0;25.4;4-3-3;8.0;17.3;87.6;13.0;15.0;-55.44999999999999;9;8;4-5-1;Fiorentina;reste;11.0;0;2;1;4.0;11.0;0.0;12.0;Roma;487.056;556.0
134;2021-08-28;W;1;1;Home;1;58.0;25.4;4-3-3;6.0;17.8;78.7;6.0;13.0;102.4;6;8;3-5-2;Fiorentina;reste;9.0;0;4;0;5.0;5.0;0.0;28.0;Torino;365.168;464.0
135;2021-09-11;W;1;1;Away;0;45.0;25.4;4-3-3;0.0;21.2;81.5;6.0;19.0;-72.94999999999999;14;9;3-4-3;Fiorentina;automne;5.0;2;4;0;4.0;12.0;1.0;13.0;Atalanta;370.825;455.0
136;2021-09-18;W;1;1;Away;0;64.0;25.4;4-3-3;5.0;18.6;85.4;4.0;16.0;204.52;7;9;4-5-1;Fiorentina;automne;16.0;0;4;0;4.0;8.0;2.0;13.0;Genoa;539.7280000000001;632.0
137;2021-09-21;L;0;0;Home;1;53.0;25.4;4-3-3;6.0;21.1;85.5;13.0;11.0;-232.74999999999994;3;9;3-5-2;Fiorentina;automne;14.0;0;2;1;3.0;17.0;1.0;15.0;Internazionale;454.005;531.0
138;2021-09-26;W;1;1;Away;0;54.0;25.4;4-3-3;1.0;22.9;85.1;5.0;11.0;183.5;5;9;3-5-2;Fiorentina;automne;7.0;1;3;0;2.0;12.0;0.0;14.0;Udinese;509.74899999999997;599.0
139;2021-10-03;L;0;0;Home;1;54.0;25.4;4-4-2;3.0;17.6;81.5;4.0;16.0;-151.43;7;10;4-5-1;Fiorentina;automne;10.0;0;3;0;3.0;11.0;1.0;13.0;Napoli;410.76;504.0
140;2021-10-18;L;0;0;Away;0;61.0;25.4;4-3-3;2.0;21.7;84.9;9.0;11.0;244.82;15;10;4-5-1;Fiorentina;automne;10.0;0;5;1;2.0;4.0;0.0;17.0;Venezia;535.719;631.0
141;2021-10-24;W;1;1;Home;1;65.0;25.4;4-3-3;4.0;20.9;87.7;4.0;11.0;191.27;6;10;4-4-2;Fiorentina;automne;20.0;1;0;0;2.0;3.0;0.0;15.0;Cagliari;578.82;660.0
142;2021-10-27;L;0;0;Away;0;51.0;25.4;4-3-3;1.0;13.5;83.6;6.0;11.0;61.31999999999999;3;10;4-3-3;Fiorentina;automne;9.0;0;3;0;3.0;5.0;0.0;16.0;Lazio;483.20799999999997;578.0
143;2021-10-31;W;1;1;Home;1;55.0;25.4;4-3-3;11.0;17.7;83.9;7.0;9.0;247.3;4;10;4-5-1;Fiorentina;automne;26.0;1;4;0;3.0;3.0;0.0;20.0;Spezia;416.144;496.0
144;2021-11-06;L;0;0;Away;0;50.0;25.4;4-3-3;1.0;12.4;76.7;5.0;16.0;-316.7;6;11;4-4-2;Fiorentina;automne;6.0;0;4;1;2.0;13.0;0.0;15.0;Juventus;335.17900000000003;437.0
145;2021-11-20;W;1;1;Home;1;45.0;25.4;4-3-3;5.0;14.7;80.8;7.0;6.0;-221.15000000000003;14;11;4-5-1;Fiorentina;automne;9.0;0;1;0;1.0;17.0;0.0;10.0;Milan;357.944;443.0
146;2021-11-27;L;0;0;Away;0;49.0;25.4;4-3-3;7.0;16.5;79.9;8.0;10.0;199.3;7;11;4-4-2;Fiorentina;automne;16.0;0;1;0;1.0;17.0;0.0;15.0;Empoli;369.13800000000003;462.0
147;2021-11-30;W;1;1;Home;1;60.0;25.4;4-3-3;7.0;17.4;86.0;3.0;6.0;197.25;3;11;4-4-2;Fiorentina;automne;17.0;0;0;0;3.0;11.0;0.0;16.0;Sampdoria;523.74;609.0
148;2021-12-05;W;1;1;Away;0;63.0;25.4;4-3-3;2.0;22.7;84.5;5.0;15.0;139.60000000000002;5;12;5-3-2;Fiorentina;reste;5.0;1;3;0;3.0;8.0;1.0;12.0;Bologna;528.97;626.0
149;2021-12-11;W;1;1;Home;1;69.0;25.4;4-3-3;9.0;13.4;88.5;6.0;9.0;255.24;6;12;4-5-1;Fiorentina;reste;17.0;0;1;0;1.0;11.0;0.0;11.0;Salernitana;675.255;763.0
150;2021-12-15;W;1;1;Home;1;66.0;25.4;4-3-3;7.0;;;5.0;11.0;;4;12;<NA>-<NA>-<NA>;Fiorentina;reste;12.0;0;1;0;;;;;Benevento;;
151;2021-12-19;D;0;1;Home;1;57.0;25.4;4-3-3;7.0;13.5;84.1;10.0;7.0;74.80000000000001;4;12;4-5-1;Fiorentina;reste;23.0;0;3;1;5.0;8.0;0.0;14.0;Sassuolo;465.073;553.0
152;2021-12-22;D;0;1;Away;0;60.0;25.4;4-3-3;1.0;15.0;76.8;9.0;5.0;162.82000000000002;3;12;3-4-3;Fiorentina;reste;11.0;0;1;0;2.0;7.0;0.0;15.0;Hellas-Verona;440.064;573.0
153;2022-01-10;L;0;0;Away;0;55.0;25.4;4-3-3;3.0;18.0;77.8;3.0;12.0;102.4;19;1;3-4-3;Fiorentina;reste;10.0;0;2;0;2.0;9.0;0.0;16.0;Torino;389.0;500.0
154;2022-01-13;W;1;1;Away;0;52.0;25.4;4-3-3;8.0;;;13.0;12.0;-151.43;3;1;4-5-1;Fiorentina;reste;17.0;0;2;1;6.0;14.0;;23.0;Napoli;;
155;2022-01-17;W;1;1;Home;1;73.0;25.4;4-3-3;11.0;17.5;90.4;8.0;10.0;204.52;4;1;4-4-2;Fiorentina;reste;21.0;0;1;0;3.0;3.0;0.0;11.0;Genoa;706.0240000000001;781.0
156;2022-01-23;D;0;1;Away;0;59.0;25.4;4-3-3;5.0;18.2;76.4;5.0;16.0;191.27;6;1;3-5-2;Fiorentina;reste;15.0;0;3;1;3.0;11.0;0.0;21.0;Cagliari;323.93600000000004;424.0
157;2022-02-05;L;0;0;Home;1;50.0;25.4;4-3-3;3.0;17.4;84.2;11.0;13.0;61.31999999999999;13;2;4-3-3;Fiorentina;reste;9.0;0;3;1;5.0;12.0;0.0;15.0;Lazio;437.84;520.0
158;2022-02-10;W;1;1;Away;0;51.0;25.4;4-3-3;7.0;;;3.0;9.0;-72.94999999999999;5;2;3-5-2;Fiorentina;reste;13.0;1;3;1;2.0;9.0;;11.0;Atalanta;;
159;2022-02-14;W;1;1;Away;0;66.0;25.4;4-3-3;4.0;22.2;80.7;5.0;10.0;247.3;4;2;4-5-1;Fiorentina;reste;20.0;0;1;0;2.0;9.0;0.0;17.0;Spezia;421.254;522.0
160;2022-02-20;W;1;1;Home;1;50.0;25.4;4-3-3;3.0;15.1;81.3;8.0;17.0;-72.94999999999999;6;2;3-5-2;Fiorentina;reste;6.0;0;2;0;5.0;7.0;0.0;20.0;Atalanta;378.045;465.0
161;2022-02-26;L;0;0;Away;0;50.0;25.4;4-3-3;6.0;15.5;78.1;8.0;12.0;74.80000000000001;6;2;4-5-1;Fiorentina;reste;15.0;0;2;1;1.0;16.0;0.0;12.0;Sassuolo;360.82199999999995;462.0
162;2022-03-02;L;0;0;Home;1;55.0;25.4;4-3-3;6.0;;;5.0;16.0;-316.7;4;3;3-5-2;Fiorentina;reste;22.0;0;3;0;2.0;6.0;;13.0;Juventus;;
163;2022-03-06;D;0;1;Home;1;50.0;25.4;4-3-3;2.0;12.3;75.7;9.0;15.0;162.82000000000002;4;3;3-5-2;Fiorentina;reste;8.0;0;0;0;4.0;1.0;1.0;15.0;Hellas-Verona;311.127;411.0
164;2022-03-13;W;1;1;Home;1;61.0;25.4;4-3-3;5.0;16.2;79.4;6.0;9.0;139.60000000000002;7;3;3-4-3;Fiorentina;reste;14.0;0;1;0;6.0;4.0;0.0;16.0;Bologna;416.85;525.0
165;2022-03-19;D;0;1;Away;0;49.0;25.4;4-3-3;4.0;18.5;81.7;4.0;12.0;-232.74999999999994;6;3;3-5-2;Fiorentina;reste;17.0;0;2;0;1.0;13.0;0.0;14.0;Internazionale;414.219;507.0
166;2022-04-03;W;1;1;Home;1;62.0;25.4;4-3-3;11.0;17.0;87.8;6.0;10.0;199.3;15;4;4-4-2;Fiorentina;reste;24.0;0;1;0;4.0;5.0;0.0;20.0;Empoli;517.1419999999999;589.0
167;2022-04-10;W;1;1;Away;0;50.0;25.4;4-3-3;4.0;19.0;83.9;8.0;17.0;-151.43;7;4;4-3-3;Fiorentina;reste;11.0;0;3;0;0.0;15.0;2.0;10.0;Napoli;442.153;527.0
168;2022-04-16;W;1;1;Home;1;69.0;25.4;4-3-3;5.0;14.2;87.5;4.0;15.0;244.82;6;4;4-3-3;Fiorentina;reste;22.0;0;4;0;4.0;3.0;0.0;17.0;Venezia;537.25;614.0
169;2022-04-20;L;0;0;Away;0;68.0;25.4;4-3-3;5.0;;;8.0;12.0;-316.7;4;4;4-4-2;Fiorentina;reste;17.0;0;1;0;1.0;8.0;;13.0;Juventus;;
170;2022-04-24;L;0;0;Away;0;72.0;25.4;4-3-3;3.0;12.3;83.3;4.0;12.0;255.24;4;4;3-5-2;Fiorentina;reste;8.0;0;1;0;1.0;10.0;0.0;15.0;Salernitana;523.124;628.0
171;2022-04-27;L;0;0;Home;1;72.0;25.4;4-3-3;7.0;12.8;81.7;5.0;12.0;183.5;3;4;3-5-2;Fiorentina;reste;18.0;0;3;0;4.0;17.0;0.0;22.0;Udinese;477.12800000000004;584.0
172;2022-05-01;L;0;0;Away;0;51.0;25.4;4-3-3;2.0;16.8;79.2;4.0;17.0;-221.15000000000003;4;5;4-5-1;Fiorentina;reste;8.0;0;3;0;1.0;13.0;0.0;17.0;Milan;369.07200000000006;466.0
173;2022-05-09;W;1;1;Home;1;54.0;25.4;4-3-3;6.0;22.1;84.8;5.0;16.0;-55.44999999999999;8;5;3-5-2;Fiorentina;reste;11.0;1;3;0;1.0;7.0;1.0;11.0;Roma;474.032;559.0
174;2022-05-16;L;0;0;Away;0;63.0;25.4;4-3-3;0.0;16.3;83.6;3.0;9.0;197.25;7;5;4-5-1;Fiorentina;reste;11.0;1;3;0;4.0;12.0;0.0;18.0;Sampdoria;448.096;536.0
175;2022-05-21;W;1;1;Home;1;66.0;25.4;4-3-3;2.0;18.2;87.0;8.0;13.0;-316.7;5;5;3-5-2;Fiorentina;reste;12.0;1;3;0;3.0;1.0;0.0;14.0;Juventus;624.66;718.0
176;2021-08-14;W;1;1;Home;1;60.0;24.7;3-4-3;6.0;;;14.0;12.0;;10;8;<NA>-<NA>-<NA>;Hellas-Verona;reste;13.0;0;1;0;;;;;Catanzaro;;
177;2021-08-21;L;0;0;Home;1;40.0;24.7;3-4-3;3.0;15.8;78.3;7.0;11.0;-88.02000000000001;7;8;4-5-1;Hellas-Verona;reste;14.0;1;3;1;2.0;18.0;1.0;12.0;Sassuolo;277.965;355.0
178;2021-08-27;L;0;0;Home;1;43.0;24.7;3-4-3;1.0;14.7;74.6;14.0;13.0;-395.56999999999994;6;8;3-6-1;Hellas-Verona;reste;8.0;0;2;0;2.0;15.0;0.0;12.0;Internazionale;279.00399999999996;374.0
179;2021-09-13;L;0;0;Away;0;57.0;24.7;3-4-3;0.0;16.0;79.8;10.0;21.0;-23.22;17;9;4-5-1;Hellas-Verona;automne;5.0;0;3;0;1.0;15.0;0.0;14.0;Bologna;394.212;494.0
180;2021-09-19;W;1;1;Home;1;53.0;24.7;3-4-3;6.0;19.8;76.6;10.0;14.0;-218.27;6;9;4-5-1;Hellas-Verona;automne;10.0;0;4;0;2.0;15.0;0.0;13.0;Roma;360.02;470.0
181;2021-09-22;D;0;1;Away;0;50.0;24.7;3-4-3;5.0;14.8;73.7;9.0;17.0;92.41999999999999;3;9;3-5-2;Hellas-Verona;automne;10.0;0;3;0;2.0;15.0;0.0;13.0;Salernitana;316.173;429.0
182;2021-09-25;D;0;1;Away;0;51.0;24.7;3-4-3;6.0;18.0;74.4;12.0;13.0;41.69999999999999;3;9;4-5-1;Hellas-Verona;automne;12.0;1;1;0;3.0;9.0;1.0;13.0;Genoa;354.88800000000003;477.0
183;2021-10-03;W;1;1;Home;1;45.0;24.7;3-4-3;4.0;19.1;78.8;8.0;15.0;84.47999999999999;8;10;4-5-1;Hellas-Verona;automne;6.0;0;1;0;2.0;12.0;1.0;11.0;Spezia;338.84;430.0
184;2021-10-16;L;0;0;Away;0;46.0;24.7;3-4-3;4.0;15.7;70.1;8.0;20.0;-383.97;13;10;4-5-1;Hellas-Verona;automne;9.0;1;4;0;1.0;16.0;1.0;11.0;Milan;269.885;385.0
185;2021-10-24;W;1;1;Home;1;49.0;24.7;3-4-3;7.0;15.0;79.0;11.0;12.0;-101.50000000000003;8;10;4-3-3;Hellas-Verona;automne;16.0;0;2;0;2.0;9.0;1.0;15.0;Lazio;413.96;524.0
186;2021-10-27;D;0;1;Away;0;66.0;24.7;3-4-3;1.0;26.3;82.8;10.0;12.0;20.67999999999998;3;10;3-4-3;Hellas-Verona;automne;4.0;1;2;0;1.0;16.0;1.0;13.0;Udinese;486.036;587.0
187;2021-10-30;W;1;1;Home;1;45.0;24.7;3-4-3;5.0;17.6;76.7;16.0;22.0;-479.52;3;10;4-4-2;Hellas-Verona;automne;12.0;0;4;0;3.0;15.0;0.0;8.0;Juventus;375.83;490.0
188;2021-11-07;D;0;1;Away;0;41.0;24.7;3-4-3;3.0;17.0;76.6;6.0;19.0;-314.25;8;11;4-5-1;Hellas-Verona;automne;11.0;0;7;2;2.0;16.0;3.0;16.0;Napoli;294.144;384.0
189;2021-11-22;W;1;1;Home;1;57.0;24.7;3-4-3;5.0;17.7;75.0;7.0;7.0;36.47999999999999;15;11;4-4-2;Hellas-Verona;automne;22.0;0;1;0;3.0;9.0;0.0;13.0;Empoli;390.75;521.0
190;2021-11-27;L;0;0;Away;0;58.0;24.7;3-4-3;3.0;16.8;80.4;8.0;16.0;34.42999999999998;5;11;4-4-2;Hellas-Verona;automne;14.0;0;1;0;4.0;15.0;0.0;13.0;Sampdoria;406.824;506.0
191;2021-11-30;D;0;1;Home;1;69.0;24.7;3-4-3;6.0;18.0;80.2;5.0;15.0;28.44999999999999;3;11;3-5-2;Hellas-Verona;automne;15.0;0;3;0;2.0;12.0;1.0;12.0;Cagliari;514.884;642.0
192;2021-12-05;W;1;1;Away;0;56.0;24.7;3-5-2;5.0;17.7;78.0;13.0;14.0;81.99999999999999;5;12;4-3-3;Hellas-Verona;reste;15.0;1;2;0;3.0;9.0;0.0;13.0;Venezia;368.16;472.0
193;2021-12-12;L;0;0;Home;1;52.0;24.7;3-5-2;3.0;15.8;66.1;12.0;13.0;-235.77;7;12;3-4-3;Hellas-Verona;reste;19.0;0;2;0;1.0;14.0;0.0;10.0;Atalanta;329.17799999999994;498.0
194;2021-12-15;L;0;0;Home;1;50.0;24.7;3-4-3;7.0;;;7.0;19.0;36.47999999999999;3;12;4-4-2;Hellas-Verona;reste;20.0;0;2;0;4.0;12.0;;11.0;Empoli;;
195;2021-12-19;L;0;0;Away;0;34.0;24.7;3-4-3;2.0;19.4;63.8;7.0;7.0;-60.420000000000016;4;12;3-4-3;Hellas-Verona;reste;8.0;0;2;1;1.0;8.0;1.0;15.0;Torino;202.884;318.0
196;2021-12-22;D;0;1;Home;1;40.0;24.7;3-4-3;2.0;20.5;65.2;8.0;15.0;-162.82000000000002;3;12;4-3-3;Hellas-Verona;reste;7.0;0;2;0;1.0;11.0;0.0;5.0;Fiorentina;245.15200000000002;376.0
197;2022-01-06;W;1;1;Away;0;60.0;24.7;3-4-3;5.0;16.7;75.7;7.0;11.0;84.47999999999999;15;1;4-5-1;Hellas-Verona;reste;22.0;0;2;0;4.0;9.0;0.0;14.0;Spezia;392.88300000000004;519.0
198;2022-01-09;L;0;0;Home;1;70.0;24.7;3-4-3;7.0;18.4;80.2;4.0;13.0;92.41999999999999;3;1;5-3-2;Hellas-Verona;reste;24.0;0;1;1;3.0;8.0;2.0;12.0;Salernitana;490.824;612.0
199;2022-01-16;W;1;1;Away;0;44.0;24.7;3-4-3;5.0;15.1;72.8;17.0;18.0;-88.02000000000001;7;1;4-5-1;Hellas-Verona;reste;20.0;1;4;0;2.0;13.0;0.0;6.0;Sassuolo;283.92;390.0
200;2022-01-21;W;1;1;Home;1;56.0;24.7;3-4-3;6.0;14.1;71.9;12.0;21.0;-23.22;5;1;5-3-2;Hellas-Verona;reste;14.0;0;2;0;4.0;8.0;1.0;9.0;Bologna;360.93800000000005;502.0
201;2022-02-06;L;0;0;Away;0;53.0;24.7;3-4-3;1.0;18.9;78.8;11.0;11.0;-479.52;16;2;4-3-3;Hellas-Verona;reste;13.0;0;1;0;1.0;11.0;0.0;11.0;Juventus;423.944;538.0
202;2022-02-13;W;1;1;Home;1;43.0;24.7;3-4-3;5.0;12.7;66.8;12.0;17.0;20.67999999999998;7;2;3-5-2;Hellas-Verona;reste;6.0;0;3;0;1.0;21.0;3.0;7.0;Udinese;257.18;385.0
203;2022-02-19;D;0;1;Away;0;43.0;24.7;3-4-3;3.0;15.5;69.8;14.0;14.0;-218.27;6;2;3-5-2;Hellas-Verona;reste;5.0;0;2;0;3.0;7.0;0.0;18.0;Roma;291.066;417.0
204;2022-02-27;W;1;1;Home;1;56.0;24.7;3-4-3;11.0;15.7;73.3;21.0;13.0;81.99999999999999;8;2;3-5-2;Hellas-Verona;reste;19.0;0;0;0;1.0;9.0;0.0;10.0;Venezia;378.961;517.0
205;2022-03-06;D;0;1;Away;0;50.0;24.7;3-5-2;1.0;32.4;72.7;12.0;15.0;-162.82000000000002;7;3;4-3-3;Hellas-Verona;reste;1.0;1;4;0;0.0;8.0;1.0;15.0;Fiorentina;298.07;410.0
206;2022-03-13;L;0;0;Home;1;50.0;24.7;3-5-2;1.0;18.1;77.3;12.0;19.0;-314.25;7;3;4-3-3;Hellas-Verona;reste;8.0;0;6;2;0.0;13.0;0.0;9.0;Napoli;360.991;467.0
207;2022-03-20;D;0;1;Away;0;63.0;24.7;3-5-2;4.0;19.8;77.8;5.0;13.0;36.47999999999999;7;3;4-5-1;Hellas-Verona;reste;13.0;0;3;0;2.0;7.0;1.0;17.0;Empoli;420.89799999999997;541.0
208;2022-04-04;W;1;1;Home;1;48.0;24.7;3-4-3;3.0;17.3;64.1;16.0;16.0;41.69999999999999;15;4;4-5-1;Hellas-Verona;reste;7.0;0;4;0;3.0;7.0;0.0;15.0;Genoa;264.092;412.0
209;2022-04-09;L;0;0;Away;0;52.0;24.7;3-4-3;3.0;16.9;79.7;9.0;7.0;-395.56999999999994;5;4;3-5-2;Hellas-Verona;reste;9.0;0;0;0;2.0;18.0;1.0;10.0;Internazionale;392.124;492.0
210;2022-04-18;W;1;1;Away;0;44.0;24.7;3-4-3;6.0;15.8;75.7;8.0;13.0;-235.77;9;4;3-4-3;Hellas-Verona;reste;21.0;0;3;0;3.0;17.0;0.0;13.0;Atalanta;330.052;436.0
211;2022-04-23;D;0;1;Home;1;57.0;24.7;3-4-3;1.0;18.2;77.5;14.0;15.0;34.42999999999998;5;4;4-5-1;Hellas-Verona;reste;12.0;0;1;0;3.0;3.0;0.0;15.0;Sampdoria;406.875;525.0
212;2022-04-30;W;1;1;Away;0;41.0;24.7;3-4-3;4.0;16.7;61.8;16.0;17.0;28.44999999999999;7;4;3-5-2;Hellas-Verona;reste;13.0;0;4;0;2.0;14.0;2.0;16.0;Cagliari;207.03;335.0
213;2022-05-08;L;0;0;Home;1;47.0;24.7;3-4-3;3.0;15.3;76.7;7.0;15.0;-383.97;8;5;4-5-1;Hellas-Verona;reste;10.0;0;2;0;1.0;18.0;0.0;7.0;Milan;306.033;399.0
214;2022-05-14;L;0;0;Home;1;47.0;24.7;3-4-3;5.0;14.2;73.1;7.0;17.0;-60.420000000000016;6;5;3-4-3;Hellas-Verona;reste;11.0;0;3;0;2.0;11.0;0.0;18.0;Torino;282.897;387.0
215;2022-05-21;D;0;1;Away;0;46.0;24.7;3-4-3;7.0;17.8;73.0;7.0;19.0;-101.50000000000003;7;5;4-3-3;Hellas-Verona;reste;10.0;0;6;0;2.0;19.0;1.0;9.0;Lazio;278.86;382.0
216;2021-08-21;W;1;1;Home;1;60.0;27.2;3-6-1;8.0;15.0;88.4;5.0;18.0;437.27;10;8;3-5-2;Internazionale;reste;16.0;0;1;0;2.0;10.0;1.0;7.0;Genoa;562.224;636.0
217;2021-08-27;W;1;1;Away;0;57.0;27.2;3-6-1;7.0;15.9;77.8;10.0;12.0;395.56999999999994;6;8;3-4-3;Internazionale;reste;15.0;0;2;0;2.0;8.0;0.0;13.0;Hellas-Verona;382.776;492.0
218;2021-09-12;D;0;1;Away;0;48.0;27.2;3-5-2;3.0;16.1;76.3;10.0;13.0;429.99999999999994;16;9;4-4-2;Internazionale;automne;8.0;0;4;0;4.0;14.0;1.0;12.0;Sampdoria;315.88199999999995;414.0
219;2021-09-15;L;0;0;Home;1;47.0;27.2;3-5-2;5.0;14.5;86.0;12.0;9.0;;3;9;<NA>-<NA>-<NA>;Internazionale;automne;18.0;0;1;0;;;;;es Real Madrid;473.86;551.0
220;2021-09-18;W;1;1;Home;1;45.0;27.2;3-5-2;11.0;15.3;88.6;10.0;10.0;372.34999999999997;3;9;4-5-1;Internazionale;automne;19.0;0;0;0;3.0;7.0;0.0;10.0;Bologna;411.99;465.0
