;Date;Time;Comp;Round;Day;Venue;Result;GF;GA;Opponent;xG;xGA;Poss;Attendance;Captain;Formation;Referee;Match Report;Notes;team;key;Sh;SoT;Dist;FK;PK;Att;Cmp%;CrdY;CrdR;2CrdY;Fls;Off;Int;age;value;repos
35;2021-05-02;20:45;Serie A;Matchweek 34;Sun;Home;W;2;0;Roma;1.3;1.7;53.0;;Bartosz Bereszyński;4-4-1-1;Juan Sacchi;Match Report;;Sampdoria;2021-05-0220:45Serie AMatchweek 34HomeWRomaSampdoria;13.0;7.0;15.6;0.0;0;504.0;75.8;0;0;0;14.0;0.0;9.0;26.2;€128.55m;8
36;2021-05-08;18:00;Serie A;Matchweek 35;Sat;Away;L;1;5;Inter;1.5;1.9;45.0;;Bartosz Bereszyński;4-4-1-1;Giovanni Ayroldi;Match Report;;Sampdoria;2021-05-0818:00Serie AMatchweek 35AwayLInterSampdoria;14.0;3.0;14.7;0.0;0;517.0;82.4;2;0;0;14.0;1.0;10.0;26.2;€128.55m;6
37;2021-05-12;20:45;Serie A;Matchweek 36;Wed;Home;D;2;2;Spezia;1.5;2.6;61.0;;Fabio Quagliarella;4-4-2;Fabio Maresca;Match Report;;Sampdoria;2021-05-1220:45Serie AMatchweek 36HomeDSpeziaSampdoria;16.0;5.0;17.0;1.0;0;643.0;82.9;2;0;0;9.0;1.0;6.0;26.2;€128.55m;4
38;2021-05-16;15:00;Serie A;Matchweek 37;Sun;Away;W;1;0;Udinese;1.5;0.4;47.0;;Albin Ekdal;5-3-2;Matteo Gariglio;Match Report;;Sampdoria;2021-05-1615:00Serie AMatchweek 37AwayWUdineseSampdoria;15.0;5.0;23.0;0.0;1;509.0;84.9;1;0;0;13.0;1.0;18.0;26.2;€128.55m;4
39;2021-05-22;20:45;Serie A;Matchweek 38;Sat;Home;W;3;0;Parma;0.9;0.8;45.0;;Fabio Quagliarella;5-3-2;Daniele Paterna;Match Report;;Sampdoria;2021-05-2220:45Serie AMatchweek 38HomeWParmaSampdoria;12.0;4.0;20.3;1.0;0;502.0;85.3;1;0;0;10.0;0.0;9.0;26.2;€128.55m;6
0;2020-09-20;18:00;Serie A;Matchweek 1;Sun;Home;D;1;1;Cagliari;2.1;0.9;67.0;850.0;Domenico Berardi;4-2-3-1;Livio Marinelli;Match Report;;Sassuolo;2020-09-2018:00Serie AMatchweek 1HomeDCagliariSassuolo;33.0;9.0;20.6;3.0;0;699.0;89.3;1;0;0;9.0;2.0;7.0;25.0;€251.00m;10
1;2020-09-27;12:30;Serie A;Matchweek 2;Sun;Away;W;4;1;Spezia;2.1;1.4;66.0;1000.0;Domenico Berardi;4-2-3-1;Davide Ghersini;Match Report;;Sassuolo;2020-09-2712:30Serie AMatchweek 2AwayWSpeziaSassuolo;16.0;5.0;17.2;1.0;1;693.0;88.2;1;0;0;8.0;4.0;11.0;25.0;€251.00m;7
2;2020-10-03;15:00;Serie A;Matchweek 3;Sat;Home;W;4;1;Crotone;1.8;1.9;54.0;1000.0;Domenico Berardi;4-2-3-1;Ivan Pezzuto;Match Report;;Sassuolo;2020-10-0315:00Serie AMatchweek 3HomeWCrotoneSassuolo;6.0;3.0;15.8;0.0;1;511.0;81.4;2;0;0;15.0;2.0;14.0;25.0;€251.00m;6
3;2020-10-18;12:30;Serie A;Matchweek 4;Sun;Away;W;4;3;Bologna;2.7;1.4;52.0;1000.0;Domenico Berardi;4-2-3-1;Daniele Doveri;Match Report;;Sassuolo;2020-10-1812:30Serie AMatchweek 4AwayWBolognaSassuolo;25.0;12.0;15.2;0.0;0;428.0;77.1;2;0;0;11.0;0.0;16.0;25.0;€251.00m;15
4;2020-10-23;20:45;Serie A;Matchweek 5;Fri;Home;D;3;3;Torino;2.1;2.1;72.0;700.0;Domenico Berardi;4-2-3-1;Marco Guida;Match Report;;Sassuolo;2020-10-2320:45Serie AMatchweek 5HomeDTorinoSassuolo;17.0;6.0;16.7;2.0;0;740.0;89.9;2;0;0;10.0;1.0;11.0;25.0;€251.00m;5
5;2020-11-01;18:00;Serie A;Matchweek 6;Sun;Away;W;2;0;Napoli;1.8;2.1;56.0;;Manuel Locatelli;3-4-3;Maurizio Mariani;Match Report;;Sassuolo;2020-11-0118:00Serie AMatchweek 6AwayWNapoliSassuolo;7.0;3.0;17.2;0.0;1;651.0;89.4;2;0;0;9.0;0.0;15.0;25.0;€251.00m;9
6;2020-11-06;20:45;Serie A;Matchweek 7;Fri;Home;D;0;0;Udinese;0.1;0.1;62.0;;Domenico Berardi;3-4-3;Eugenio Abbattista;Match Report;;Sassuolo;2020-11-0620:45Serie AMatchweek 7HomeDUdineseSassuolo;4.0;1.0;21.5;0.0;0;613.0;87.3;2;0;0;15.0;1.0;17.0;25.0;€251.00m;5
7;2020-11-22;15:00;Serie A;Matchweek 8;Sun;Away;W;2;0;Hellas Verona;0.4;1.5;48.0;;Domenico Berardi;4-2-3-1;Daniele Chiffi;Match Report;;Sassuolo;2020-11-2215:00Serie AMatchweek 8AwayWHellas VeronaSassuolo;11.0;4.0;24.1;1.0;0;430.0;75.3;3;0;0;20.0;0.0;10.0;25.0;€251.00m;16
8;2020-11-28;15:00;Serie A;Matchweek 9;Sat;Home;L;0;3;Inter;0.7;1.2;65.0;;Domenico Berardi;4-2-3-1;Massimiliano Irrati;Match Report;;Sassuolo;2020-11-2815:00Serie AMatchweek 9HomeLInterSassuolo;13.0;3.0;16.6;0.0;0;737.0;90.1;3;0;0;13.0;1.0;14.0;25.0;€251.00m;6
9;2020-12-06;15:00;Serie A;Matchweek 10;Sun;Away;D;0;0;Roma;0.3;1.3;57.0;;Domenico Berardi;4-2-3-1;Fabio Maresca;Match Report;;Sassuolo;2020-12-0615:00Serie AMatchweek 10AwayDRomaSassuolo;5.0;1.0;22.4;2.0;0;570.0;85.3;3;0;0;11.0;3.0;7.0;25.0;€251.00m;8
10;2020-12-11;20:45;Serie A;Matchweek 11;Fri;Home;W;1;0;Benevento;1.1;2.5;48.0;;Domenico Berardi;4-1-4-1;Simone Sozza;Match Report;;Sassuolo;2020-12-1120:45Serie AMatchweek 11HomeWBeneventoSassuolo;5.0;1.0;22.3;1.0;1;453.0;83.9;2;1;0;12.0;0.0;9.0;25.0;€251.00m;5
11;2020-12-16;20:45;Serie A;Matchweek 12;Wed;Away;D;1;1;Fiorentina;1.6;2.1;66.0;;Domenico Berardi;4-2-3-1;Paolo Valeri;Match Report;;Sassuolo;2020-12-1620:45Serie AMatchweek 12AwayDFiorentinaSassuolo;13.0;5.0;19.3;1.0;0;674.0;88.9;4;0;0;12.0;3.0;13.0;25.0;€251.00m;5
12;2020-12-20;15:00;Serie A;Matchweek 13;Sun;Home;L;1;2;Milan;1.1;1.2;68.0;;Domenico Berardi;4-2-3-1;Maurizio Mariani;Match Report;;Sassuolo;2020-12-2015:00Serie AMatchweek 13HomeLMilanSassuolo;15.0;5.0;19.3;1.0;0;652.0;87.0;1;0;0;11.0;0.0;9.0;25.0;€251.00m;4
13;2020-12-23;20:45;Serie A;Matchweek 14;Wed;Away;W;3;2;Sampdoria;2.0;1.9;53.0;;Francesco Magnanelli;4-2-3-1;Giovanni Ayroldi;Match Report;;Sassuolo;2020-12-2320:45Serie AMatchweek 14AwayWSampdoriaSassuolo;14.0;8.0;17.4;0.0;0;498.0;79.1;4;0;0;12.0;2.0;11.0;25.0;€251.00m;3
14;2021-01-03;15:00;Serie A;Matchweek 15;Sun;Away;L;1;5;Atalanta;0.6;2.7;54.0;;Domenico Berardi;4-2-3-1;Fabio Maresca;Match Report;;Sassuolo;2021-01-0315:00Serie AMatchweek 15AwayLAtalantaSassuolo;10.0;4.0;16.9;0.0;0;547.0;80.4;1;0;0;9.0;1.0;21.0;25.0;€251.00m;11
15;2021-01-06;15:00;Serie A;Matchweek 16;Wed;Home;W;2;1;Genoa;2.1;1.1;63.0;;Francesco Magnanelli;4-2-3-1;Michael Fabbri;Match Report;;Sassuolo;2021-01-0615:00Serie AMatchweek 16HomeWGenoaSassuolo;17.0;3.0;17.7;1.0;0;685.0;85.4;3;0;0;14.0;0.0;22.0;25.0;€251.00m;3
16;2021-01-10;20:45;Serie A;Matchweek 17;Sun;Away;L;1;3;Juventus;0.7;2.8;45.0;;Manuel Locatelli;4-2-3-1;Davide Massa;Match Report;;Sassuolo;2021-01-1020:45Serie AMatchweek 17AwayLJuventusSassuolo;10.0;2.0;20.2;1.0;0;536.0;86.6;1;1;0;3.0;1.0;12.0;25.0;€251.00m;4
17;2021-01-14;17:30;Coppa Italia;Round of 16;Thu;Home;L;0;2;SPAL;;;63.0;;;;Giacomo Camplone;Match Report;;Sassuolo;2021-01-1417:30Coppa ItaliaRound of 16HomeLSPALSassuolo;0.0;0.0;;;0;;;1;1;0;0.0;0.0;0.0;25.0;€251.00m;4
18;2021-01-17;15:00;Serie A;Matchweek 18;Sun;Home;D;1;1;Parma;1.9;0.8;61.0;;Francesco Magnanelli;3-4-3;Ivan Pezzuto;Match Report;;Sassuolo;2021-01-1715:00Serie AMatchweek 18HomeDParmaSassuolo;15.0;3.0;17.2;0.0;1;565.0;86.0;3;0;0;18.0;3.0;7.0;25.0;€251.00m;3
19;2021-01-24;18:00;Serie A;Matchweek 19;Sun;Away;L;1;2;Lazio;0.6;1.9;51.0;;Manuel Locatelli;4-2-3-1;Antonio Giua;Match Report;;Sassuolo;2021-01-2418:00Serie AMatchweek 19AwayLLazioSassuolo;5.0;1.0;13.7;0.0;0;525.0;84.2;3;0;0;15.0;0.0;6.0;25.0;€251.00m;7
20;2021-01-31;15:00;Serie A;Matchweek 20;Sun;Away;D;1;1;Cagliari;1.9;0.8;70.0;;Manuel Locatelli;4-2-3-1;Maurizio Mariani;Match Report;;Sassuolo;2021-01-3115:00Serie AMatchweek 20AwayDCagliariSassuolo;15.0;4.0;14.1;0.0;0;661.0;85.0;3;0;0;11.0;2.0;6.0;25.0;€251.00m;7
21;2021-02-06;15:00;Serie A;Matchweek 21;Sat;Home;L;1;2;Spezia;0.8;1.9;54.0;;Manuel Locatelli;4-2-3-1;Juan Sacchi;Match Report;;Sassuolo;2021-02-0615:00Serie AMatchweek 21HomeLSpeziaSassuolo;8.0;4.0;18.6;0.0;0;470.0;77.7;2;0;0;20.0;4.0;11.0;25.0;€251.00m;6
22;2021-02-14;18:00;Serie A;Matchweek 22;Sun;Away;W;2;1;Crotone;2.5;0.8;63.0;;Francesco Magnanelli;4-2-3-1;Ivan Pezzuto;Match Report;;Sassuolo;2021-02-1418:00Serie AMatchweek 22AwayWCrotoneSassuolo;22.0;3.0;20.8;1.0;1;632.0;84.3;1;0;0;17.0;5.0;6.0;25.0;€251.00m;8
23;2021-02-20;20:45;Serie A;Matchweek 23;Sat;Home;D;1;1;Bologna;1.7;0.5;73.0;;Francesco Magnanelli;4-2-3-1;Federico La Penna;Match Report;;Sassuolo;2021-02-2020:45Serie AMatchweek 23HomeDBolognaSassuolo;30.0;8.0;20.2;1.0;0;700.0;83.3;1;0;0;14.0;1.0;14.0;25.0;€251.00m;6
24;2021-03-03;18:30;Serie A;Matchweek 25;Wed;Home;D;3;3;Napoli;2.4;2.6;56.0;;Domenico Berardi;4-2-3-1;Valerio Marini;Match Report;;Sassuolo;2021-03-0318:30Serie AMatchweek 25HomeDNapoliSassuolo;12.0;3.0;19.6;0.0;2;583.0;86.3;2;0;0;17.0;1.0;6.0;25.0;€251.00m;11
25;2021-03-06;18:00;Serie A;Matchweek 26;Sat;Away;L;0;2;Udinese;0.9;1.7;70.0;;Domenico Berardi;3-4-3◆;Lorenzo Maggioni;Match Report;;Sassuolo;2021-03-0618:00Serie AMatchweek 26AwayLUdineseSassuolo;10.0;2.0;19.3;1.0;0;748.0;87.2;0;0;0;11.0;0.0;12.0;25.0;€251.00m;3
26;2021-03-13;15:00;Serie A;Matchweek 27;Sat;Home;W;3;2;Hellas Verona;1.6;1.2;41.0;;Domenico Berardi;4-2-3-1;Alessandro Prontera;Match Report;;Sassuolo;2021-03-1315:00Serie AMatchweek 27HomeWHellas VeronaSassuolo;17.0;7.0;17.1;1.0;0;392.0;77.6;3;0;0;15.0;0.0;11.0;25.0;€251.00m;7
27;2021-03-17;15:00;Serie A;Matchweek 24;Wed;Away;L;2;3;Torino;1.5;2.7;49.0;;Francesco Magnanelli;4-2-3-1;Maurizio Mariani;Match Report;;Sassuolo;2021-03-1715:00Serie AMatchweek 24AwayLTorinoSassuolo;14.0;3.0;20.1;0.0;0;496.0;83.7;2;0;0;16.0;1.0;17.0;25.0;€251.00m;4
28;2021-04-03;15:00;Serie A;Matchweek 29;Sat;Home;D;2;2;Roma;2.9;1.6;69.0;;Giacomo Raspadori;4-2-3-1;Luca Pairetto;Match Report;;Sassuolo;2021-04-0315:00Serie AMatchweek 29HomeDRomaSassuolo;13.0;6.0;13.3;0.0;0;817.0;92.3;4;0;0;15.0;3.0;4.0;25.0;€251.00m;17
29;2021-04-07;18:45;Serie A;Matchweek 28;Wed;Away;L;1;2;Inter;0.7;1.1;70.0;;Giacomo Raspadori;4-2-3-1;Massimiliano Irrati;Match Report;;Sassuolo;2021-04-0718:45Serie AMatchweek 28AwayLInterSassuolo;15.0;3.0;21.2;1.0;0;890.0;92.4;3;0;0;13.0;1.0;6.0;25.0;€251.00m;4
30;2021-04-12;20:45;Serie A;Matchweek 30;Mon;Away;W;1;0;Benevento;1.1;0.5;68.0;;Francesco Magnanelli;4-2-3-1;Valerio Marini;Match Report;;Sassuolo;2021-04-1220:45Serie AMatchweek 30AwayWBeneventoSassuolo;15.0;5.0;19.2;1.0;0;710.0;87.0;2;0;0;14.0;1.0;15.0;25.0;€251.00m;5
31;2021-04-17;18:00;Serie A;Matchweek 31;Sat;Home;W;3;1;Fiorentina;2.2;0.8;71.0;;Giacomo Raspadori;4-2-3-1;Gianluca Aureliano;Match Report;;Sassuolo;2021-04-1718:00Serie AMatchweek 31HomeWFiorentinaSassuolo;9.0;3.0;22.6;1.0;2;732.0;86.9;3;0;0;8.0;4.0;11.0;25.0;€251.00m;5
32;2021-04-21;18:30;Serie A;Matchweek 32;Wed;Away;W;2;1;Milan;1.9;1.1;53.0;;Domenico Berardi;4-2-3-1;Juan Sacchi;Match Report;;Sassuolo;2021-04-2118:30Serie AMatchweek 32AwayWMilanSassuolo;16.0;5.0;16.6;1.0;0;526.0;84.4;1;0;0;13.0;0.0;9.0;25.0;€251.00m;4
33;2021-04-24;20:45;Serie A;Matchweek 33;Sat;Home;W;1;0;Sampdoria;1.6;1.1;66.0;;Domenico Berardi;4-1-4-1;Matteo Gariglio;Match Report;;Sassuolo;2021-04-2420:45Serie AMatchweek 33HomeWSampdoriaSassuolo;16.0;7.0;17.7;0.0;0;759.0;88.4;0;0;0;15.0;3.0;16.0;25.0;€251.00m;3
34;2021-05-02;15:00;Serie A;Matchweek 34;Sun;Home;D;1;1;Atalanta;1.3;2.1;63.0;;Domenico Berardi;4-2-3-1;Luca Pairetto;Match Report;;Sassuolo;2021-05-0215:00Serie AMatchweek 34HomeDAtalantaSassuolo;10.0;3.0;26.2;2.0;1;631.0;86.1;6;1;1;18.0;2.0;10.0;25.0;€251.00m;8
35;2021-05-09;12:30;Serie A;Matchweek 35;Sun;Away;W;2;1;Genoa;1.6;0.8;60.0;;Domenico Berardi;4-2-3-1;Maurizio Mariani;Match Report;;Sassuolo;2021-05-0912:30Serie AMatchweek 35AwayWGenoaSassuolo;14.0;6.0;17.3;1.0;0;602.0;84.7;0;0;0;15.0;1.0;10.0;25.0;€251.00m;7
36;2021-05-12;20:45;Serie A;Matchweek 36;Wed;Home;L;1;3;Juventus;2.1;1.3;65.0;;Domenico Berardi;4-2-3-1;Piero Giacomelli;Match Report;;Sassuolo;2021-05-1220:45Serie AMatchweek 36HomeLJuventusSassuolo;18.0;2.0;20.5;0.0;0;739.0;90.8;1;0;0;10.0;0.0;10.0;25.0;€251.00m;3
37;2021-05-16;18:00;Serie A;Matchweek 37;Sun;Away;W;3;1;Parma;2.0;1.0;66.0;;Domenico Berardi;4-2-3-1;Marco Piccinini;Match Report;;Sassuolo;2021-05-1618:00Serie AMatchweek 37AwayWParmaSassuolo;12.0;8.0;17.3;0.0;1;738.0;88.3;0;0;0;13.0;2.0;14.0;25.0;€251.00m;4
38;2021-05-23;20:45;Serie A;Matchweek 38;Sun;Home;W;2;0;Lazio;1.8;1.1;56.0;;Domenico Berardi;4-2-3-1;Alessandro Prontera;Match Report;;Sassuolo;2021-05-2320:45Serie AMatchweek 38HomeWLazioSassuolo;9.0;3.0;21.9;0.0;1;627.0;85.5;2;1;1;12.0;2.0;6.0;25.0;€251.00m;7
0;2020-09-27;12:30;Serie A;Matchweek 2;Sun;Home;L;1;4;Sassuolo;1.4;2.1;34.0;1000.0;Paolo Bartolomei;4-3-3;Davide Ghersini;Match Report;;Spezia;2020-09-2712:30Serie AMatchweek 2HomeLSassuoloSpezia;12.0;5.0;16.5;0.0;0;363.0;78.2;2;0;0;13.0;0.0;12.0;23.6;€78.50m;10
1;2020-09-30;18:00;Serie A;Matchweek 1;Wed;Away;W;2;0;Udinese;0.8;1.8;51.0;1000.0;Claudio Terzi;4-3-3;Alessandro Prontera;Match Report;;Spezia;2020-09-3018:00Serie AMatchweek 1AwayWUdineseSpezia;4.0;2.0;13.5;0.0;0;526.0;82.7;5;1;1;17.0;3.0;14.0;23.6;€78.50m;3
2;2020-10-04;18:00;Serie A;Matchweek 3;Sun;Away;L;0;3;Milan;0.2;2.6;38.0;1000.0;Giulio Maggiore;4-3-3;Marco Serra;Match Report;;Spezia;2020-10-0418:00Serie AMatchweek 3AwayLMilanSpezia;4.0;2.0;23.4;0.0;0;388.0;74.7;2;0;0;19.0;0.0;13.0;23.6;€78.50m;4
3;2020-10-18;15:00;Serie A;Matchweek 4;Sun;Home;D;2;2;Fiorentina;0.9;1.0;52.0;1000.0;Claudio Terzi;4-3-3;Gianluca Manganiello;Match Report;;Spezia;2020-10-1815:00Serie AMatchweek 4HomeDFiorentinaSpezia;12.0;2.0;21.7;0.0;0;516.0;82.0;2;0;0;15.0;1.0;10.0;23.6;€78.50m;14
4;2020-10-25;15:00;Serie A;Matchweek 5;Sun;Away;D;2;2;Parma;0.8;3.5;51.0;1000.0;Claudio Terzi;4-3-3;Valerio Marini;Match Report;;Spezia;2020-10-2515:00Serie AMatchweek 5AwayDParmaSpezia;14.0;6.0;15.5;0.0;0;490.0;80.4;2;0;0;21.0;1.0;11.0;23.6;€78.50m;7
5;2020-10-28;15:00;Coppa Italia;Third round;Wed;Away;W;2;0;Cittadella;;;;;;;Marco Serra;Match Report;;Spezia;2020-10-2815:00Coppa ItaliaThird roundAwayWCittadellaSpezia;1.0;1.0;;;0;;;1;0;0;0.0;0.0;0.0;23.6;€78.50m;3
6;2020-11-01;15:00;Serie A;Matchweek 6;Sun;Home;L;1;4;Juventus;0.7;2.7;44.0;;Claudio Terzi;4-3-3;Rosario Abisso;Match Report;;Spezia;2020-11-0115:00Serie AMatchweek 6HomeLJuventusSpezia;16.0;3.0;20.9;0.0;0;471.0;83.4;3;0;0;14.0;3.0;8.0;23.6;€78.50m;4
7;2020-11-07;18:00;Serie A;Matchweek 7;Sat;Away;W;3;0;Benevento;1.1;0.2;62.0;;Claudio Terzi;4-3-3;Gianluca Aureliano;Match Report;;Spezia;2020-11-0718:00Serie AMatchweek 7AwayWBeneventoSpezia;12.0;6.0;16.2;0.0;0;602.0;83.1;3;0;0;19.0;3.0;12.0;23.6;€78.50m;6
8;2020-11-21;18:00;Serie A;Matchweek 8;Sat;Home;D;0;0;Atalanta;0.4;2.1;55.0;;Claudio Terzi;4-3-3;Antonio Rapuano;Match Report;;Spezia;2020-11-2118:00Serie AMatchweek 8HomeDAtalantaSpezia;9.0;2.0;19.7;0.0;0;609.0;75.7;3;0;0;19.0;2.0;10.0;23.6;€78.50m;14
9;2020-11-25;17:30;Coppa Italia;Fourth round;Wed;Away;W;4;2;Bologna;;;67.0;;;;Manuel Volpi;Match Report;Required Extra Time;Spezia;2020-11-2517:30Coppa ItaliaFourth roundAwayWBolognaSpezia;4.0;4.0;;;0;;;7;0;0;0.0;0.0;0.0;23.6;€78.50m;4
10;2020-11-29;18:00;Serie A;Matchweek 9;Sun;Away;D;2;2;Cagliari;2.5;1.9;60.0;;Claudio Terzi;4-3-3;Valerio Marini;Match Report;;Spezia;2020-11-2918:00Serie AMatchweek 9AwayDCagliariSpezia;14.0;4.0;16.5;0.0;1;572.0;79.0;4;0;0;18.0;6.0;20.0;23.6;€78.50m;4
11;2020-12-05;15:00;Serie A;Matchweek 10;Sat;Home;L;1;2;Lazio;1.5;0.5;65.0;;Claudio Terzi;4-3-3;Daniele Chiffi;Match Report;;Spezia;2020-12-0515:00Serie AMatchweek 10HomeLLazioSpezia;15.0;4.0;16.1;1.0;0;681.0;85.5;3;0;0;15.0;1.0;7.0;23.6;€78.50m;6
12;2020-12-12;15:00;Serie A;Matchweek 11;Sat;Away;L;1;4;Crotone;1.0;1.3;59.0;;Claudio Terzi;4-3-3;Antonio Giua;Match Report;;Spezia;2020-12-1215:00Serie AMatchweek 11AwayLCrotoneSpezia;10.0;5.0;18.0;0.0;0;526.0;79.7;3;0;0;14.0;5.0;6.0;23.6;€78.50m;7
13;2020-12-16;20:45;Serie A;Matchweek 12;Wed;Home;D;2;2;Bologna;2.5;1.4;45.0;;Giulio Maggiore;4-3-3;Piero Giacomelli;Match Report;;Spezia;2020-12-1620:45Serie AMatchweek 12HomeDBolognaSpezia;10.0;4.0;11.4;0.0;0;408.0;65.2;6;0;0;19.0;4.0;12.0;23.6;€78.50m;4
14;2020-12-20;15:00;Serie A;Matchweek 13;Sun;Away;L;1;2;Inter;1.0;1.2;58.0;;Claudio Terzi;4-3-3;Michael Fabbri;Match Report;;Spezia;2020-12-2015:00Serie AMatchweek 13AwayLInterSpezia;7.0;1.0;21.9;1.0;0;670.0;85.7;2;0;0;9.0;2.0;9.0;23.6;€78.50m;4
15;2020-12-23;20:45;Serie A;Matchweek 14;Wed;Home;L;1;2;Genoa;0.5;1.4;67.0;;Giulio Maggiore;4-3-3;Davide Massa;Match Report;;Spezia;2020-12-2320:45Serie AMatchweek 14HomeLGenoaSpezia;8.0;4.0;17.4;0.0;0;686.0;81.9;3;0;0;19.0;1.0;7.0;23.6;€78.50m;3
16;2021-01-03;15:00;Serie A;Matchweek 15;Sun;Home;L;0;1;Hellas Verona;0.9;1.3;53.0;;Luca Vignali;4-3-3;Luca Pairetto;Match Report;;Spezia;2021-01-0315:00Serie AMatchweek 15HomeLHellas VeronaSpezia;7.0;1.0;12.5;0.0;0;484.0;71.3;6;1;1;22.0;1.0;11.0;23.6;€78.50m;11
17;2021-01-06;18:00;Serie A;Matchweek 16;Wed;Away;W;2;1;Napoli;1.9;3.1;38.0;;Claudio Terzi;4-3-3;Maurizio Mariani;Match Report;;Spezia;2021-01-0618:00Serie AMatchweek 16AwayWNapoliSpezia;8.0;2.0;25.7;0.0;1;397.0;78.6;5;1;1;16.0;2.0;8.0;23.6;€78.50m;3
18;2021-01-11;20:45;Serie A;Matchweek 17;Mon;Home;W;2;1;Sampdoria;1.5;0.7;56.0;;Claudio Terzi;4-3-3;Marco Piccinini;Match Report;;Spezia;2021-01-1120:45Serie AMatchweek 17HomeWSampdoriaSpezia;8.0;3.0;13.5;0.0;1;561.0;77.4;4;0;0;16.0;4.0;12.0;23.6;€78.50m;5
19;2021-01-16;18:00;Serie A;Matchweek 18;Sat;Away;D;0;0;Torino;0.3;0.7;34.0;;Claudio Terzi;4-3-3;Michael Fabbri;Match Report;;Spezia;2021-01-1618:00Serie AMatchweek 18AwayDTorinoSpezia;6.0;3.0;16.9;0.0;0;340.0;74.4;4;1;0;14.0;0.0;7.0;23.6;€78.50m;5
20;2021-01-19;21:15;Coppa Italia;Round of 16;Tue;Away;W;3;0;Roma;;;51.0;;;;Davide Ghersini;Match Report;"Match awarded to Spezia; Required Extra Time";Spezia;2021-01-1921:15Coppa ItaliaRound of 16AwayWRomaSpezia;0.0;0.0;;;1;;;3;0;0;0.0;0.0;0.0;23.6;€78.50m;3
21;2021-01-23;15:00;Serie A;Matchweek 19;Sat;Away;L;3;4;Roma;1.3;2.6;52.0;;Claudio Terzi;4-3-3;Luca Pairetto;Match Report;;Spezia;2021-01-2315:00Serie AMatchweek 19AwayLRomaSpezia;6.0;3.0;11.5;0.0;0;544.0;80.7;1;0;0;13.0;4.0;11.0;23.6;€78.50m;4
22;2021-01-28;21:00;Coppa Italia;Quarter-finals;Thu;Away;L;2;4;Napoli;;;52.0;;Claudio Terzi;4-3-3;Francesco Fourneau;Match Report;;Spezia;2021-01-2821:00Coppa ItaliaQuarter-finalsAwayLNapoliSpezia;4.0;2.0;;;0;;;0;0;0;7.0;2.0;11.0;23.6;€78.50m;5
23;2021-01-31;12:30;Serie A;Matchweek 20;Sun;Home;L;0;1;Udinese;0.8;1.1;63.0;;Giulio Maggiore;4-3-3;Antonio Di Martino;Match Report;;Spezia;2021-01-3112:30Serie AMatchweek 20HomeLUdineseSpezia;10.0;5.0;13.8;0.0;0;604.0;84.4;6;1;1;18.0;1.0;10.0;23.6;€78.50m;3
24;2021-02-06;15:00;Serie A;Matchweek 21;Sat;Away;W;2;1;Sassuolo;1.9;0.8;46.0;;Claudio Terzi;4-3-3;Juan Sacchi;Match Report;;Spezia;2021-02-0615:00Serie AMatchweek 21AwayWSassuoloSpezia;13.0;5.0;13.5;1.0;0;406.0;72.7;3;0;0;15.0;3.0;9.0;23.6;€78.50m;6
25;2021-02-13;20:45;Serie A;Matchweek 22;Sat;Home;W;2;0;Milan;1.5;0.5;46.0;;Giulio Maggiore;4-3-3;Daniele Chiffi;Match Report;;Spezia;2021-02-1320:45Serie AMatchweek 22HomeWMilanSpezia;17.0;4.0;16.7;1.0;0;415.0;75.4;3;0;0;18.0;1.0;15.0;23.6;€78.50m;7
26;2021-02-19;18:30;Serie A;Matchweek 23;Fri;Away;L;0;3;Fiorentina;1.0;2.0;62.0;;Giulio Maggiore;4-3-3;Giampaolo Calvarese;Match Report;;Spezia;2021-02-1918:30Serie AMatchweek 23AwayLFiorentinaSpezia;10.0;2.0;17.1;0.0;0;599.0;82.1;0;0;0;11.0;1.0;11.0;23.6;€78.50m;6
27;2021-02-27;15:00;Serie A;Matchweek 24;Sat;Home;D;2;2;Parma;1.6;1.1;54.0;;Giulio Maggiore;4-3-3;Daniele Orsato;Match Report;;Spezia;2021-02-2715:00Serie AMatchweek 24HomeDParmaSpezia;11.0;4.0;18.8;0.0;0;458.0;77.1;3;0;0;18.0;2.0;10.0;23.6;€78.50m;8
28;2021-03-02;20:45;Serie A;Matchweek 25;Tue;Away;L;0;3;Juventus;1.4;2.4;53.0;;Claudio Terzi;4-3-3;Juan Sacchi;Match Report;;Spezia;2021-03-0220:45Serie AMatchweek 25AwayLJuventusSpezia;11.0;0.0;23.2;0.0;0;545.0;83.3;0;0;0;13.0;2.0;18.0;23.6;€78.50m;3
29;2021-03-06;15:00;Serie A;Matchweek 26;Sat;Home;D;1;1;Benevento;1.5;0.4;72.0;;Claudio Terzi;4-3-3;Francesco Fourneau;Match Report;;Spezia;2021-03-0615:00Serie AMatchweek 26HomeDBeneventoSpezia;11.0;3.0;14.7;0.0;0;707.0;83.0;2;0;0;13.0;2.0;8.0;23.6;€78.50m;4
30;2021-03-12;20:45;Serie A;Matchweek 27;Fri;Away;L;1;3;Atalanta;1.4;1.6;53.0;;Giulio Maggiore;4-3-3;Valerio Marini;Match Report;;Spezia;2021-03-1220:45Serie AMatchweek 27AwayLAtalantaSpezia;7.0;3.0;14.5;0.0;0;605.0;78.8;0;0;0;6.0;3.0;13.0;23.6;€78.50m;6
